txIdx,timestamp,height,latency
111,1.737893541637e+12,4,4789
112,1.737893541611e+12,4,4815
113,1.737893541626e+12,4,4800
114,1.737893541555e+12,4,4871
115,1.737893541612e+12,4,4814
116,1.737893541643e+12,4,4783
117,1.737893541611e+12,4,4815
118,1.737893541611e+12,4,4815
119,1.737893541611e+12,4,4815
120,1.737893541611e+12,4,4815
121,1.737893541495e+12,4,4931
122,1.737893541611e+12,4,4815
123,1.737893541611e+12,4,4815
124,1.737893541556e+12,4,4870
125,1.737893541611e+12,4,4815
126,1.737893541495e+12,4,4931
127,1.737893541611e+12,4,4815
128,1.737893541555e+12,4,4871
129,1.737893541647e+12,4,4779
130,1.737893541611e+12,4,4815
131,1.7378935415e+12,4,4926
132,1.737893541611e+12,4,4815
133,1.737893541611e+12,4,4815
134,1.737893541555e+12,4,4871
135,1.737893541666e+12,4,4760
136,1.737893541611e+12,4,4815
137,1.737893541555e+12,4,4871
138,1.737893541666e+12,4,4760
139,1.737893541555e+12,4,4871
140,1.737893541566e+12,4,4860
141,1.737893541611e+12,4,4815
142,1.737893541569e+12,4,4857
143,1.737893541701e+12,4,4725
144,1.737893541611e+12,4,4815
145,1.737893541611e+12,4,4815
146,1.73789354157e+12,4,4856
147,1.737893541555e+12,4,4871
148,1.737893541611e+12,4,4815
149,1.737893541624e+12,4,4802
150,1.737893541611e+12,4,4815
151,1.737893541621e+12,4,4805
152,1.737893541557e+12,4,4869
153,1.737893541611e+12,4,4815
154,1.737893541456e+12,4,4970
155,1.737893541456e+12,4,4970
156,1.737893541457e+12,4,4969
157,1.737893541456e+12,4,4970
158,1.737893541652e+12,4,4774
159,1.737893541611e+12,4,4815
160,1.737893541556e+12,4,4870
161,1.737893541495e+12,4,4931
162,1.737893541555e+12,4,4871
163,1.737893541611e+12,4,4815
164,1.737893541557e+12,4,4869
165,1.737893541569e+12,4,4857
166,1.737893541556e+12,4,4870
167,1.737893541618e+12,4,4808
168,1.737893541569e+12,4,4857
169,1.737893541502e+12,4,4924
170,1.737893541611e+12,4,4815
171,1.737893541555e+12,4,4871
172,1.737893541612e+12,4,4814
173,1.737893541611e+12,4,4815
174,1.737893541611e+12,4,4815
175,1.737893541612e+12,4,4814
176,1.737893541611e+12,4,4815
177,1.737893541617e+12,4,4809
178,1.737893541556e+12,4,4870
179,1.737893541456e+12,4,4970
180,1.737893541569e+12,4,4857
181,1.737893541456e+12,4,4970
182,1.737893541565e+12,4,4861
183,1.737893541643e+12,4,4783
184,1.737893541456e+12,4,4970
185,1.737893541556e+12,4,4870
186,1.737893541555e+12,4,4871
187,1.737893541771e+12,4,4655
188,1.737893541458e+12,4,4968
189,1.737893541456e+12,4,4970
190,1.737893541495e+12,4,4931
191,1.737893541569e+12,4,4857
192,1.737893541611e+12,4,4815
193,1.73789354162e+12,4,4806
194,1.737893541611e+12,4,4815
195,1.737893541611e+12,4,4815
196,1.737893541611e+12,4,4815
197,1.737893541611e+12,4,4815
198,1.737893541746e+12,4,4680
199,1.737893541611e+12,4,4815
200,1.737893541611e+12,4,4815
201,1.737893541456e+12,4,4970
202,1.737893541495e+12,4,4931
203,1.737893541611e+12,4,4815
204,1.737893541612e+12,4,4814
205,1.737893541611e+12,4,4815
206,1.737893541692e+12,4,4734
207,1.737893541556e+12,4,4870
208,1.737893541611e+12,4,4815
209,1.737893541612e+12,4,4814
210,1.737893541611e+12,4,4815
211,1.737893541555e+12,4,4871
212,1.737893541555e+12,4,4871
213,1.737893541725e+12,4,4701
214,1.737893541611e+12,4,4815
215,1.737893541635e+12,4,4791
216,1.737893541555e+12,4,4871
217,1.737893541555e+12,4,4871
218,1.737893541611e+12,4,4815
219,1.737893541556e+12,4,4870
220,1.737893541624e+12,4,4802
221,1.737893541628e+12,4,4798
222,1.737893541555e+12,4,4871
223,1.737893541611e+12,4,4815
224,1.737893541495e+12,4,4931
225,1.737893541611e+12,4,4815
226,1.737893541555e+12,4,4871
227,1.737893541557e+12,4,4869
228,1.737893541636e+12,4,4790
229,1.737893541456e+12,4,4970
230,1.73789354157e+12,4,4856
231,1.737893541611e+12,4,4815
232,1.737893541715e+12,4,4711
233,1.737893541611e+12,4,4815
234,1.737893541495e+12,4,4931
235,1.737893541495e+12,4,4931
236,1.737893541494e+12,4,4932
237,1.737893541612e+12,4,4814
238,1.737893541637e+12,4,4789
239,1.737893541631e+12,4,4795
240,1.737893541626e+12,4,4800
241,1.737893541612e+12,4,4814
242,1.737893541611e+12,4,4815
243,1.737893541569e+12,4,4857
244,1.737893541611e+12,4,4815
245,1.737893541611e+12,4,4815
246,1.737893541452e+12,4,4974
247,1.737893541456e+12,4,4970
248,1.737893541628e+12,4,4798
249,1.737893541621e+12,4,4805
250,1.737893541495e+12,4,4931
251,1.737893541611e+12,4,4815
252,1.737893541556e+12,4,4870
253,1.737893541667e+12,4,4759
254,1.737893541555e+12,4,4871
255,1.737893541634e+12,4,4792
256,1.737893541556e+12,4,4870
257,1.737893541611e+12,4,4815
258,1.737893541749e+12,4,4677
259,1.737893541557e+12,4,4869
260,1.737893541555e+12,4,4871
261,1.737893541555e+12,4,4871
262,1.737893541622e+12,4,4804
263,1.737893541611e+12,4,4815
264,1.737893541611e+12,4,4815
265,1.737893541639e+12,4,4787
266,1.737893541555e+12,4,4871
267,1.73789354163e+12,4,4796
268,1.737893541654e+12,4,4772
269,1.737893541555e+12,4,4871
270,1.737893541703e+12,4,4723
271,1.737893541556e+12,4,4870
272,1.737893541555e+12,4,4871
273,1.737893541555e+12,4,4871
274,1.737893541495e+12,4,4931
275,1.737893541504e+12,4,4922
276,1.737893541611e+12,4,4815
277,1.737893541569e+12,4,4857
278,1.737893541678e+12,4,4748
279,1.737893541655e+12,4,4771
280,1.737893541647e+12,4,4779
281,1.737893541622e+12,4,4804
282,1.737893541618e+12,4,4808
283,1.737893541456e+12,4,4970
284,1.737893541611e+12,4,4815
285,1.737893541556e+12,4,4870
286,1.737893541638e+12,4,4788
287,1.737893541457e+12,4,4969
288,1.737893541495e+12,4,4931
289,1.737893541452e+12,4,4974
290,1.737893541555e+12,4,4871
291,1.737893541611e+12,4,4815
292,1.737893541617e+12,4,4809
293,1.737893541612e+12,4,4814
294,1.73789354165e+12,4,4776
295,1.737893541555e+12,4,4871
296,1.737893541555e+12,4,4871
297,1.737893541611e+12,4,4815
298,1.737893541611e+12,4,4815
299,1.737893541728e+12,4,4698
300,1.737893541615e+12,4,4811
301,1.737893541675e+12,4,4751
302,1.737893541456e+12,4,4970
303,1.737893541641e+12,4,4785
304,1.737893541556e+12,4,4870
305,1.737893541638e+12,4,4788
306,1.737893541555e+12,4,4871
307,1.737893541611e+12,4,4815
308,1.737893541611e+12,4,4815
309,1.737893541611e+12,4,4815
310,1.737893541495e+12,4,4931
311,1.737893541611e+12,4,4815
312,1.737893541659e+12,4,4767
313,1.737893541711e+12,4,4715
314,1.737893541756e+12,4,4670
315,1.737893541773e+12,4,4653
316,1.737893541642e+12,4,4784
317,1.737893541645e+12,4,4781
318,1.737893541745e+12,4,4681
319,1.737893541697e+12,4,4729
320,1.737893541496e+12,4,4930
321,1.737893541611e+12,4,4815
322,1.737893541497e+12,4,4929
323,1.737893541555e+12,4,4871
324,1.73789354164e+12,4,4786
325,1.737893541657e+12,4,4769
326,1.737893541767e+12,4,4659
327,1.737893541706e+12,4,4720
328,1.737893541676e+12,4,4750
329,1.737893541611e+12,4,4815
330,1.737893541611e+12,4,4815
331,1.737893541555e+12,4,4871
332,1.7378935417e+12,4,4726
333,1.73789354172e+12,4,4706
334,1.737893541612e+12,4,4814
335,1.737893541557e+12,4,4869
336,1.737893541632e+12,4,4794
337,1.737893541665e+12,4,4761
338,1.737893541653e+12,4,4773
339,1.737893541758e+12,4,4668
340,1.737893541686e+12,4,4740
341,1.737893541702e+12,4,4724
342,1.737893541634e+12,4,4792
343,1.737893541759e+12,4,4667
344,1.737893541692e+12,4,4734
345,1.737893541637e+12,4,4789
346,1.737893541731e+12,4,4695
347,1.737893541691e+12,4,4735
348,1.737893541639e+12,4,4787
349,1.737893541642e+12,4,4784
350,1.737893541673e+12,4,4753
351,1.737893541556e+12,4,4870
352,1.737893541662e+12,4,4764
353,1.737893541654e+12,4,4772
354,1.737893541611e+12,4,4815
355,1.737893541767e+12,4,4659
356,1.737893541641e+12,4,4785
357,1.737893541648e+12,4,4778
358,1.737893541556e+12,4,4870
359,1.737893541653e+12,4,4773
360,1.73789354167e+12,4,4756
361,1.737893541672e+12,4,4754
362,1.73789354169e+12,4,4736
363,1.737893541502e+12,4,4924
364,1.737893541694e+12,4,4732
365,1.737893541713e+12,4,4713
366,1.737893541685e+12,4,4741
367,1.737893541626e+12,4,4800
368,1.737893541689e+12,4,4737
369,1.737893541693e+12,4,4733
370,1.737893541706e+12,4,4720
371,1.737893541495e+12,4,4931
372,1.737893541704e+12,4,4722
373,1.737893541616e+12,4,4810
374,1.737893541644e+12,4,4782
375,1.737893541689e+12,4,4737
376,1.737893541564e+12,4,4862
377,1.737893541555e+12,4,4871
378,1.737893541646e+12,4,4780
379,1.73789354157e+12,4,4856
380,1.73789354162e+12,4,4806
381,1.737893541495e+12,4,4931
382,1.737893541632e+12,4,4794
383,1.737893541766e+12,4,4660
384,1.737893541638e+12,4,4788
385,1.737893541643e+12,4,4783
386,1.737893541694e+12,4,4732
387,1.737893541688e+12,4,4738
388,1.73789354169e+12,4,4736
389,1.737893541555e+12,4,4871
390,1.73789354162e+12,4,4806
391,1.737893541658e+12,4,4768
392,1.737893541652e+12,4,4774
393,1.737893541672e+12,4,4754
394,1.737893541617e+12,4,4809
395,1.737893541648e+12,4,4778
396,1.737893541555e+12,4,4871
397,1.737893541649e+12,4,4777
398,1.737893541746e+12,4,4680
399,1.737893541564e+12,4,4862
400,1.737893541556e+12,4,4870
401,1.737893541611e+12,4,4815
402,1.737893541555e+12,4,4871
403,1.737893541611e+12,4,4815
404,1.737893541611e+12,4,4815
405,1.737893541555e+12,4,4871
406,1.737893541567e+12,4,4859
407,1.737893541556e+12,4,4870
408,1.737893541705e+12,4,4721
409,1.737893541555e+12,4,4871
410,1.737893541657e+12,4,4769
411,1.737893541659e+12,4,4767
412,1.737893541693e+12,4,4733
413,1.737893541555e+12,4,4871
414,1.73789354167e+12,4,4756
415,1.737893541612e+12,4,4814
416,1.737893541648e+12,4,4778
417,1.737893541556e+12,4,4870
418,1.737893541613e+12,4,4813
419,1.737893541698e+12,4,4728
420,1.737893541555e+12,4,4871
421,1.737893541677e+12,4,4749
422,1.737893541651e+12,4,4775
423,1.737893541503e+12,4,4923
424,1.737893541621e+12,4,4805
425,1.737893541719e+12,4,4707
426,1.737893541555e+12,4,4871
427,1.737893541564e+12,4,4862
428,1.737893541611e+12,4,4815
429,1.737893541623e+12,4,4803
430,1.737893541611e+12,4,4815
431,1.737893541739e+12,4,4687
432,1.737893541618e+12,4,4808
433,1.737893541657e+12,4,4769
434,1.737893541611e+12,4,4815
435,1.737893541555e+12,4,4871
436,1.737893541611e+12,4,4815
437,1.737893541611e+12,4,4815
438,1.737893541555e+12,4,4871
439,1.737893541564e+12,4,4862
440,1.737893541653e+12,4,4773
441,1.737893541556e+12,4,4870
442,1.737893541555e+12,4,4871
443,1.737893541555e+12,4,4871
444,1.737893541625e+12,4,4801
445,1.737893541641e+12,4,4785
446,1.737893541556e+12,4,4870
447,1.737893541611e+12,4,4815
448,1.737893541611e+12,4,4815
449,1.737893541611e+12,4,4815
450,1.737893541627e+12,4,4799
451,1.73789354168e+12,4,4746
452,1.737893541693e+12,4,4733
453,1.737893541619e+12,4,4807
454,1.737893541625e+12,4,4801
455,1.737893541629e+12,4,4797
456,1.737893541555e+12,4,4871
457,1.737893541495e+12,4,4931
458,1.737893541611e+12,4,4815
459,1.737893541495e+12,4,4931
460,1.737893541555e+12,4,4871
461,1.737893541722e+12,4,4704
462,1.737893541656e+12,4,4770
463,1.737893541627e+12,4,4799
464,1.737893541627e+12,4,4799
465,1.737893541636e+12,4,4790
466,1.737893541555e+12,4,4871
467,1.737893541717e+12,4,4709
468,1.737893541611e+12,4,4815
469,1.737893541565e+12,4,4861
470,1.737893541501e+12,4,4925
471,1.737893541776e+12,4,4650
472,1.737893541555e+12,4,4871
473,1.737893541555e+12,4,4871
474,1.737893541569e+12,4,4857
475,1.737893541652e+12,4,4774
476,1.737893541616e+12,4,4810
477,1.737893541709e+12,4,4717
478,1.737893541661e+12,4,4765
479,1.737893541669e+12,4,4757
480,1.737893541556e+12,4,4870
481,1.737893541555e+12,4,4871
482,1.737893541663e+12,4,4763
483,1.737893541556e+12,4,4870
484,1.737893541611e+12,4,4815
485,1.737893541495e+12,4,4931
486,1.737893541722e+12,4,4704
487,1.737893541705e+12,4,4721
488,1.737893541687e+12,4,4739
489,1.737893541611e+12,4,4815
490,1.737893541636e+12,4,4790
491,1.737893541672e+12,4,4754
492,1.737893541555e+12,4,4871
493,1.737893541678e+12,4,4748
494,1.737893541742e+12,4,4684
495,1.73789354165e+12,4,4776
496,1.737893541555e+12,4,4871
497,1.737893541555e+12,4,4871
498,1.737893541555e+12,4,4871
499,1.737893541611e+12,4,4815
500,1.737893541634e+12,4,4792
501,1.737893541654e+12,4,4772
502,1.737893541502e+12,4,4924
503,1.737893541683e+12,4,4743
504,1.737893541703e+12,4,4723
505,1.737893541674e+12,4,4752
506,1.737893541686e+12,4,4740
507,1.737893541699e+12,4,4727
508,1.737893541711e+12,4,4715
509,1.737893541556e+12,4,4870
510,1.73789354172e+12,4,4706
511,1.737893541684e+12,4,4742
512,1.737893541656e+12,4,4770
513,1.737893541682e+12,4,4744
514,1.737893541681e+12,4,4745
515,1.737893541692e+12,4,4734
516,1.737893541672e+12,4,4754
517,1.737893541708e+12,4,4718
518,1.737893541711e+12,4,4715
519,1.737893541621e+12,4,4805
520,1.737893541495e+12,4,4931
521,1.737893541663e+12,4,4763
522,1.737893541676e+12,4,4750
523,1.737893541624e+12,4,4802
524,1.737893541633e+12,4,4793
525,1.737893541664e+12,4,4762
526,1.73789354174e+12,4,4686
527,1.737893541763e+12,4,4663
528,1.737893541611e+12,4,4815
529,1.737893541689e+12,4,4737
530,1.737893541726e+12,4,4700
531,1.737893541769e+12,4,4657
532,1.737893541635e+12,4,4791
533,1.737893541659e+12,4,4767
534,1.737893541693e+12,4,4733
535,1.737893541677e+12,4,4749
536,1.737893541697e+12,4,4729
537,1.73789354165e+12,4,4776
538,1.737893541654e+12,4,4772
539,1.737893541664e+12,4,4762
540,1.737893541611e+12,4,4815
541,1.737893541555e+12,4,4871
542,1.737893541611e+12,4,4815
543,1.737893541788e+12,4,4638
544,1.73789354163e+12,4,4796
545,1.73789354163e+12,4,4796
546,1.737893541648e+12,4,4778
547,1.737893541671e+12,4,4755
548,1.73789354165e+12,4,4776
549,1.737893541613e+12,4,4813
550,1.737893541684e+12,4,4742
551,1.737893541612e+12,4,4814
552,1.737893541612e+12,4,4814
553,1.737893541495e+12,4,4931
554,1.737893541495e+12,4,4931
555,1.737893541495e+12,4,4931
556,1.737893541669e+12,4,4757
557,1.737893541644e+12,4,4782
558,1.737893541738e+12,4,4688
559,1.737893541761e+12,4,4665
560,1.737893541556e+12,4,4870
561,1.737893541633e+12,4,4793
562,1.737893541688e+12,4,4738
563,1.737893541555e+12,4,4871
564,1.737893541611e+12,4,4815
565,1.737893541555e+12,4,4871
566,1.737893541555e+12,4,4871
567,1.737893541623e+12,4,4803
568,1.737893541709e+12,4,4717
569,1.73789354166e+12,4,4766
570,1.737893541665e+12,4,4761
571,1.73789354172e+12,4,4706
572,1.737893541691e+12,4,4735
573,1.737893541618e+12,4,4808
574,1.737893541725e+12,4,4701
575,1.73789354174e+12,4,4686
576,1.737893541555e+12,4,4871
577,1.737893541662e+12,4,4764
578,1.73789354163e+12,4,4796
579,1.737893541693e+12,4,4733
580,1.737893541678e+12,4,4748
581,1.737893541706e+12,4,4720
582,1.737893541658e+12,4,4768
583,1.737893541682e+12,4,4744
584,1.737893541651e+12,4,4775
585,1.737893541631e+12,4,4795
586,1.737893541727e+12,4,4699
587,1.737893541679e+12,4,4747
588,1.737893541702e+12,4,4724
589,1.7378935417e+12,4,4726
590,1.737893541639e+12,4,4787
591,1.737893541687e+12,4,4739
592,1.737893541658e+12,4,4768
593,1.737893541632e+12,4,4794
594,1.73789354166e+12,4,4766
595,1.737893541686e+12,4,4740
596,1.737893541657e+12,4,4769
597,1.737893541651e+12,4,4775
598,1.737893541641e+12,4,4785
599,1.737893541676e+12,4,4750
600,1.73789354166e+12,4,4766
601,1.737893541611e+12,4,4815
602,1.737893541765e+12,4,4661
603,1.7378935417e+12,4,4726
604,1.737893541699e+12,4,4727
605,1.737893541671e+12,4,4755
606,1.737893541758e+12,4,4668
607,1.737893541723e+12,4,4703
608,1.737893541649e+12,4,4777
609,1.737893541694e+12,4,4732
610,1.737893541734e+12,4,4692
611,1.737893541647e+12,4,4779
612,1.737893541637e+12,4,4789
613,1.737893541634e+12,4,4792
614,1.737893541723e+12,4,4703
615,1.737893541756e+12,4,4670
616,1.737893541625e+12,4,4801
617,1.73789354167e+12,4,4756
618,1.737893541721e+12,4,4705
619,1.737893541764e+12,4,4662
620,1.737893541679e+12,4,4747
621,1.737893541495e+12,4,4931
622,1.73789354173e+12,4,4696
623,1.737893541731e+12,4,4695
624,1.737893541673e+12,4,4753
625,1.737893541497e+12,4,4929
626,1.737893541733e+12,4,4693
627,1.737893541778e+12,4,4648
628,1.737893541641e+12,4,4785
629,1.737893541721e+12,4,4705
630,1.737893541668e+12,4,4758
631,1.737893541725e+12,4,4701
632,1.737893541611e+12,4,4815
633,1.737893541625e+12,4,4801
634,1.737893541732e+12,4,4694
635,1.737893541735e+12,4,4691
636,1.737893541685e+12,4,4741
637,1.737893541701e+12,4,4725
638,1.737893541759e+12,4,4667
639,1.737893541668e+12,4,4758
640,1.737893541701e+12,4,4725
641,1.737893541615e+12,4,4811
642,1.737893541728e+12,4,4698
643,1.737893541742e+12,4,4684
644,1.737893541682e+12,4,4744
645,1.737893541495e+12,4,4931
646,1.737893541633e+12,4,4793
647,1.737893541674e+12,4,4752
648,1.737893541713e+12,4,4713
649,1.737893541678e+12,4,4748
650,1.737893541707e+12,4,4719
651,1.737893541625e+12,4,4801
652,1.73789354168e+12,4,4746
653,1.737893541676e+12,4,4750
654,1.737893541737e+12,4,4689
655,1.737893541748e+12,4,4678
656,1.737893541698e+12,4,4728
657,1.737893541627e+12,4,4799
658,1.737893541715e+12,4,4711
659,1.73789354179e+12,4,4636
660,1.737893541631e+12,4,4795
661,1.737893541723e+12,4,4703
662,1.737893541763e+12,4,4663
663,1.737893541753e+12,4,4673
664,1.737893541702e+12,4,4724
665,1.737893541655e+12,4,4771
666,1.737893541753e+12,4,4673
667,1.737893541639e+12,4,4787
668,1.737893541655e+12,4,4771
669,1.737893541652e+12,4,4774
670,1.737893541675e+12,4,4751
671,1.737893541645e+12,4,4781
672,1.737893541684e+12,4,4742
673,1.737893541703e+12,4,4723
674,1.737893541744e+12,4,4682
675,1.737893541779e+12,4,4647
676,1.737893541685e+12,4,4741
677,1.737893541646e+12,4,4780
678,1.73789354168e+12,4,4746
679,1.737893541617e+12,4,4809
680,1.737893541646e+12,4,4780
681,1.737893541707e+12,4,4719
682,1.737893541716e+12,4,4710
683,1.737893541694e+12,4,4732
684,1.737893541611e+12,4,4815
685,1.737893541635e+12,4,4791
686,1.737893541714e+12,4,4712
687,1.737893541737e+12,4,4689
688,1.737893541713e+12,4,4713
689,1.737893541669e+12,4,4757
690,1.737893541672e+12,4,4754
691,1.737893541556e+12,4,4870
692,1.737893541645e+12,4,4781
693,1.737893541699e+12,4,4727
694,1.737893541761e+12,4,4665
695,1.73789354173e+12,4,4696
696,1.737893541688e+12,4,4738
697,1.737893541718e+12,4,4708
698,1.737893541724e+12,4,4702
699,1.737893541775e+12,4,4651
700,1.737893541681e+12,4,4745
701,1.737893541704e+12,4,4722
702,1.737893541729e+12,4,4697
703,1.737893541752e+12,4,4674
704,1.737893541696e+12,4,4730
705,1.737893541717e+12,4,4709
706,1.737893541642e+12,4,4784
707,1.737893541745e+12,4,4681
708,1.737893541706e+12,4,4720
709,1.737893541712e+12,4,4714
710,1.737893541736e+12,4,4690
711,1.737893541743e+12,4,4683
712,1.737893541611e+12,4,4815
713,1.737893541715e+12,4,4711
714,1.737893541741e+12,4,4685
715,1.73789354175e+12,4,4676
716,1.737893541683e+12,4,4743
717,1.73789354171e+12,4,4716
718,1.737893541645e+12,4,4781
719,1.737893541663e+12,4,4763
720,1.737893541695e+12,4,4731
721,1.737893541705e+12,4,4721
722,1.737893541739e+12,4,4687
723,1.737893541747e+12,4,4679
724,1.737893541708e+12,4,4718
725,1.737893541688e+12,4,4738
726,1.737893541689e+12,4,4737
727,1.737893541695e+12,4,4731
728,1.737893541651e+12,4,4775
729,1.737893541666e+12,4,4760
730,1.737893541755e+12,4,4671
731,1.737893541704e+12,4,4722
732,1.737893541707e+12,4,4719
733,1.737893541685e+12,4,4741
734,1.737893541697e+12,4,4729
735,1.737893541733e+12,4,4693
736,1.737893541675e+12,4,4751
737,1.737893541695e+12,4,4731
738,1.737893541709e+12,4,4717
739,1.737893541783e+12,4,4643
740,1.737893541674e+12,4,4752
741,1.737893541724e+12,4,4702
742,1.737893541705e+12,4,4721
743,1.737893541786e+12,4,4640
744,1.737893541677e+12,4,4749
745,1.737893541697e+12,4,4729
746,1.737893541718e+12,4,4708
747,1.73789354172e+12,4,4706
748,1.737893541666e+12,4,4760
749,1.737893541687e+12,4,4739
750,1.737893541712e+12,4,4714
751,1.737893541722e+12,4,4704
752,1.73789354171e+12,4,4716
753,1.737893541724e+12,4,4702
754,1.737893541708e+12,4,4718
755,1.737893541715e+12,4,4711
756,1.737893541714e+12,4,4712
757,1.737893541686e+12,4,4740
758,1.737893541701e+12,4,4725
759,1.737893541716e+12,4,4710
760,1.737893541671e+12,4,4755
761,1.737893541661e+12,4,4765
762,1.737893541682e+12,4,4744
763,1.737893541726e+12,4,4700
764,1.737893541663e+12,4,4763
765,1.73789354169e+12,4,4736
766,1.737893541695e+12,4,4731
767,1.737893541707e+12,4,4719
768,1.737893541665e+12,4,4761
769,1.737893541679e+12,4,4747
770,1.737893541699e+12,4,4727
771,1.73789354171e+12,4,4716
772,1.737893541668e+12,4,4758
773,1.737893541692e+12,4,4734
774,1.7378935417e+12,4,4726
775,1.737893541781e+12,4,4645
776,1.737893541667e+12,4,4759
777,1.737893541691e+12,4,4735
778,1.737893541702e+12,4,4724
779,1.737893541722e+12,4,4704
780,1.737893541661e+12,4,4765
781,1.73789354168e+12,4,4746
782,1.737893541748e+12,4,4678
783,1.737893541709e+12,4,4717
784,1.737893541665e+12,4,4761
785,1.737893541681e+12,4,4745
786,1.737893541704e+12,4,4722
787,1.737893541718e+12,4,4708
788,1.737893541671e+12,4,4755
789,1.737893541684e+12,4,4742
790,1.737893541751e+12,4,4675
791,1.737893541714e+12,4,4712
792,1.737893541677e+12,4,4749
793,1.737893541696e+12,4,4730
794,1.737893541717e+12,4,4709
795,1.737893541784e+12,4,4642
796,1.737893541712e+12,4,4714
797,1.737893541698e+12,4,4728
798,1.737893541713e+12,4,4713
799,1.737893541708e+12,4,4718
800,1.737893542404e+12,4,4022
801,1.73789354241e+12,4,4016
802,1.737893542404e+12,4,4022
803,1.737893542404e+12,4,4022
804,1.737893542405e+12,4,4021
805,1.73789354241e+12,5,14196
806,1.737893542409e+12,4,4017
807,1.737893542405e+12,4,4021
808,1.737893542405e+12,4,4021
809,1.737893542398e+12,4,4028
810,1.737893542405e+12,4,4021
811,1.737893542404e+12,4,4022
812,1.737893542409e+12,4,4017
813,1.737893542432e+12,5,14174
814,1.737893542404e+12,4,4022
815,1.737893542405e+12,4,4021
816,1.737893542405e+12,4,4021
817,1.737893542409e+12,4,4017
818,1.737893542409e+12,4,4017
819,1.737893542409e+12,5,14197
820,1.737893542423e+12,4,4003
