txIdx,timestamp,height,latency
244,1.737903761171e+12,24,7463
245,1.737903761182e+12,24,7452
246,1.737903761171e+12,24,7463
247,1.737903761171e+12,24,7463
248,1.737903761171e+12,24,7463
249,1.737903761171e+12,24,7463
250,1.737903761189e+12,24,7445
251,1.737903761175e+12,24,7459
252,1.737903761171e+12,24,7463
253,1.737903761197e+12,24,7437
254,1.737903761271e+12,24,7363
255,1.737903761206e+12,24,7428
256,1.737903761171e+12,24,7463
257,1.737903761252e+12,24,7382
258,1.737903761171e+12,24,7463
259,1.737903761197e+12,24,7437
260,1.737903761171e+12,24,7463
261,1.737903761185e+12,24,7449
262,1.737903761208e+12,24,7426
263,1.737903761176e+12,24,7458
264,1.737903761171e+12,24,7463
265,1.737903761171e+12,24,7463
266,1.737903761222e+12,24,7412
267,1.737903761171e+12,24,7463
268,1.737903761171e+12,24,7463
269,1.737903761171e+12,24,7463
270,1.737903761189e+12,24,7445
271,1.737903761192e+12,24,7442
272,1.737903761171e+12,24,7463
273,1.737903761188e+12,24,7446
274,1.7379037612e+12,24,7434
275,1.737903761225e+12,24,7409
276,1.737903761171e+12,24,7463
277,1.737903761171e+12,24,7463
278,1.737903761209e+12,24,7425
279,1.737903761199e+12,24,7435
280,1.737903761171e+12,24,7463
281,1.7379037612e+12,24,7434
282,1.737903761171e+12,24,7463
283,1.737903761189e+12,24,7445
284,1.737903761186e+12,24,7448
285,1.737903761224e+12,24,7410
286,1.737903761171e+12,24,7463
287,1.7379037612e+12,24,7434
288,1.737903761182e+12,24,7452
289,1.737903761175e+12,24,7459
290,1.737903761207e+12,24,7427
291,1.737903761194e+12,24,7440
292,1.737903761265e+12,24,7369
293,1.737903761221e+12,24,7413
294,1.737903761171e+12,24,7463
295,1.737903761207e+12,24,7427
296,1.737903761189e+12,24,7445
297,1.737903761189e+12,24,7445
298,1.737903761182e+12,24,7452
299,1.737903761218e+12,24,7416
300,1.737903761171e+12,24,7463
301,1.737903761171e+12,24,7463
302,1.737903761171e+12,24,7463
303,1.737903761175e+12,24,7459
304,1.737903761171e+12,24,7463
305,1.737903761171e+12,24,7463
306,1.73790376119e+12,24,7444
307,1.737903761171e+12,24,7463
308,1.73790376119e+12,24,7444
309,1.737903761171e+12,24,7463
310,1.737903761171e+12,24,7463
311,1.737903761171e+12,24,7463
312,1.737903761184e+12,24,7450
313,1.737903761171e+12,24,7463
314,1.737903761171e+12,24,7463
315,1.737903761195e+12,24,7439
316,1.737903761171e+12,24,7463
317,1.737903761171e+12,24,7463
318,1.737903761175e+12,24,7459
319,1.737903761215e+12,24,7419
320,1.73790376118e+12,24,7454
321,1.737903761171e+12,24,7463
322,1.73790376122e+12,24,7414
323,1.737903761209e+12,24,7425
324,1.737903761229e+12,24,7405
325,1.737903761171e+12,24,7463
326,1.737903761174e+12,24,7460
327,1.737903761171e+12,24,7463
328,1.737903761171e+12,24,7463
329,1.737903761171e+12,24,7463
330,1.737903761192e+12,24,7442
331,1.737903761171e+12,24,7463
332,1.737903761171e+12,24,7463
333,1.737903761171e+12,24,7463
334,1.737903761205e+12,24,7429
335,1.737903761188e+12,24,7446
336,1.737903761171e+12,24,7463
337,1.737903761172e+12,24,7462
338,1.737903761185e+12,24,7449
339,1.737903761172e+12,24,7462
340,1.737903761175e+12,24,7459
341,1.737903761242e+12,24,7392
342,1.73790376124e+12,24,7394
343,1.737903761193e+12,24,7441
344,1.737903761171e+12,24,7463
345,1.737903761171e+12,24,7463
346,1.737903761179e+12,24,7455
347,1.737903761198e+12,24,7436
348,1.737903761172e+12,24,7462
349,1.737903761171e+12,24,7463
350,1.737903761171e+12,24,7463
351,1.737903761171e+12,24,7463
352,1.737903761171e+12,24,7463
353,1.737903761171e+12,24,7463
354,1.737903761188e+12,24,7446
355,1.737903761171e+12,24,7463
356,1.737903761176e+12,24,7458
357,1.737903761186e+12,24,7448
358,1.737903761118e+12,24,7516
359,1.737903761204e+12,24,7430
360,1.737903761171e+12,24,7463
361,1.737903761172e+12,24,7462
362,1.737903761193e+12,24,7441
363,1.737903761171e+12,24,7463
364,1.737903761212e+12,24,7422
365,1.737903761201e+12,24,7433
366,1.737903761192e+12,24,7442
367,1.737903761245e+12,24,7389
368,1.737903761185e+12,24,7449
369,1.737903761196e+12,24,7438
370,1.737903761217e+12,24,7417
371,1.737903761171e+12,24,7463
372,1.737903761193e+12,24,7441
373,1.737903761184e+12,24,7450
374,1.737903761171e+12,24,7463
375,1.737903761175e+12,24,7459
376,1.737903761197e+12,24,7437
377,1.737903761171e+12,24,7463
378,1.737903761264e+12,24,7370
379,1.737903761265e+12,24,7369
380,1.737903761171e+12,24,7463
381,1.737903761198e+12,24,7436
382,1.737903761175e+12,24,7459
383,1.737903761189e+12,24,7445
384,1.737903761172e+12,24,7462
385,1.737903761209e+12,24,7425
386,1.737903761199e+12,24,7435
387,1.737903761186e+12,24,7448
388,1.737903761171e+12,24,7463
389,1.737903761171e+12,24,7463
390,1.737903761195e+12,24,7439
391,1.737903761187e+12,24,7447
392,1.737903761171e+12,24,7463
393,1.737903761213e+12,24,7421
394,1.737903761201e+12,24,7433
395,1.737903761183e+12,24,7451
396,1.737903761186e+12,24,7448
397,1.737903761171e+12,24,7463
398,1.737903761175e+12,24,7459
399,1.737903761175e+12,24,7459
400,1.737903761211e+12,24,7423
401,1.737903761175e+12,24,7459
402,1.737903761203e+12,24,7431
403,1.737903761171e+12,24,7463
404,1.73790376121e+12,24,7424
405,1.737903761175e+12,24,7459
406,1.737903761202e+12,24,7432
407,1.737903761171e+12,24,7463
408,1.737903761171e+12,24,7463
409,1.737903761175e+12,24,7459
410,1.737903761171e+12,24,7463
411,1.737903761232e+12,24,7402
412,1.737903761171e+12,24,7463
413,1.737903761171e+12,24,7463
414,1.737903761217e+12,24,7417
415,1.737903761182e+12,24,7452
416,1.737903761203e+12,24,7431
417,1.737903761171e+12,24,7463
418,1.737903761175e+12,24,7459
419,1.737903761185e+12,24,7449
420,1.737903761171e+12,24,7463
421,1.737903761174e+12,24,7460
422,1.737903761184e+12,24,7450
423,1.737903761174e+12,24,7460
424,1.737903761177e+12,24,7457
425,1.737903761192e+12,24,7442
426,1.73790376121e+12,24,7424
427,1.737903761209e+12,24,7425
428,1.737903761209e+12,24,7425
429,1.737903761192e+12,24,7442
430,1.737903761205e+12,24,7429
431,1.737903761214e+12,24,7420
432,1.737903761179e+12,24,7455
433,1.737903761271e+12,24,7363
434,1.737903761236e+12,24,7398
435,1.737903761196e+12,24,7438
436,1.737903761178e+12,24,7456
437,1.737903761206e+12,24,7428
438,1.737903761222e+12,24,7412
439,1.737903761273e+12,24,7361
440,1.737903761198e+12,24,7436
441,1.73790376119e+12,24,7444
442,1.737903761279e+12,24,7355
443,1.737903761239e+12,24,7395
444,1.737903761204e+12,24,7430
445,1.737903761231e+12,24,7403
446,1.737903761271e+12,24,7363
447,1.737903761198e+12,24,7436
448,1.737903761188e+12,24,7446
449,1.737903761258e+12,24,7376
450,1.737903761204e+12,24,7430
451,1.737903761235e+12,24,7399
452,1.737903761181e+12,24,7453
453,1.737903761266e+12,24,7368
454,1.737903761242e+12,24,7392
455,1.737903761217e+12,24,7417
456,1.737903761245e+12,24,7389
457,1.737903761244e+12,24,7390
458,1.737903761234e+12,24,7400
459,1.737903761213e+12,24,7421
460,1.737903761196e+12,24,7438
461,1.737903761199e+12,24,7435
462,1.737903761213e+12,24,7421
463,1.737903761238e+12,24,7396
464,1.737903761183e+12,24,7451
465,1.737903761246e+12,24,7388
466,1.737903761208e+12,24,7426
467,1.737903761216e+12,24,7418
468,1.737903761193e+12,24,7441
469,1.737903761219e+12,24,7415
470,1.737903761253e+12,24,7381
471,1.737903761241e+12,24,7393
472,1.737903761223e+12,24,7411
473,1.737903761204e+12,24,7430
474,1.737903761215e+12,24,7419
475,1.737903761203e+12,24,7431
476,1.737903761202e+12,24,7432
477,1.737903761262e+12,24,7372
478,1.737903761216e+12,24,7418
479,1.737903761178e+12,24,7456
480,1.737903761257e+12,24,7377
481,1.737903761276e+12,24,7358
482,1.73790376128e+12,24,7354
483,1.73790376118e+12,24,7454
484,1.737903761238e+12,24,7396
485,1.73790376128e+12,24,7354
486,1.737903761251e+12,24,7383
487,1.737903761251e+12,24,7383
488,1.737903761244e+12,24,7390
489,1.737903761281e+12,24,7353
490,1.737903761238e+12,24,7396
491,1.737903761268e+12,24,7366
492,1.73790376123e+12,24,7404
493,1.737903761275e+12,24,7359
494,1.737903761218e+12,24,7416
495,1.737903761255e+12,24,7379
496,1.737903761195e+12,24,7439
497,1.737903761247e+12,24,7387
498,1.737903761249e+12,24,7385
499,1.737903761201e+12,24,7433
500,1.737903761218e+12,24,7416
501,1.737903761203e+12,24,7431
502,1.737903761211e+12,24,7423
503,1.737903761237e+12,24,7397
504,1.737903761194e+12,24,7440
505,1.737903761256e+12,24,7378
506,1.737903761264e+12,24,7370
507,1.737903761202e+12,24,7432
508,1.737903761224e+12,24,7410
509,1.737903761228e+12,24,7406
510,1.737903761231e+12,24,7403
511,1.73790376121e+12,24,7424
512,1.737903761236e+12,24,7398
513,1.737903761195e+12,24,7439
514,1.737903761214e+12,24,7420
515,1.73790376124e+12,24,7394
516,1.737903761259e+12,24,7375
517,1.737903761237e+12,24,7397
518,1.737903761214e+12,24,7420
519,1.737903761253e+12,24,7381
520,1.737903761235e+12,24,7399
521,1.737903761207e+12,24,7427
522,1.737903761233e+12,24,7401
523,1.737903761229e+12,24,7405
524,1.737903761263e+12,24,7371
525,1.737903761225e+12,24,7409
526,1.737903761219e+12,24,7415
527,1.737903761251e+12,24,7383
528,1.737903761236e+12,24,7398
529,1.737903761214e+12,24,7420
530,1.737903761254e+12,24,7380
531,1.737903761233e+12,24,7401
532,1.737903761225e+12,24,7409
533,1.737903761205e+12,24,7429
534,1.73790376122e+12,24,7414
535,1.737903761222e+12,24,7412
536,1.737903761241e+12,24,7393
537,1.737903761264e+12,24,7370
538,1.737903761253e+12,24,7381
539,1.737903761205e+12,24,7429
540,1.737903761229e+12,24,7405
541,1.737903761249e+12,24,7385
542,1.737903761244e+12,24,7390
543,1.737903761244e+12,24,7390
544,1.737903761231e+12,24,7403
545,1.737903761272e+12,24,7362
546,1.737903761229e+12,24,7405
547,1.737903761212e+12,24,7422
548,1.737903761226e+12,24,7408
549,1.737903761239e+12,24,7395
550,1.737903761224e+12,24,7410
551,1.737903761256e+12,24,7378
552,1.737903761261e+12,24,7373
553,1.737903761223e+12,24,7411
554,1.737903761236e+12,24,7398
555,1.737903761236e+12,24,7398
556,1.737903761208e+12,24,7426
557,1.737903761268e+12,24,7366
558,1.737903761259e+12,24,7375
559,1.737903761275e+12,24,7359
560,1.737903761219e+12,24,7415
561,1.737903761233e+12,24,7401
562,1.737903761243e+12,24,7391
563,1.737903761265e+12,24,7369
564,1.737903761237e+12,24,7397
565,1.737903761243e+12,24,7391
566,1.737903761269e+12,24,7365
567,1.737903761237e+12,24,7397
568,1.737903761222e+12,24,7412
569,1.73790376127e+12,24,7364
570,1.737903761255e+12,24,7379
571,1.737903761256e+12,24,7378
572,1.737903761223e+12,24,7411
573,1.737903761227e+12,24,7407
574,1.737903761266e+12,24,7368
575,1.737903761267e+12,24,7367
576,1.737903761228e+12,24,7406
577,1.737903761268e+12,24,7366
578,1.737903761223e+12,24,7411
579,1.737903761259e+12,24,7375
580,1.737903761215e+12,24,7419
581,1.737903761238e+12,24,7396
582,1.737903761228e+12,24,7406
583,1.737903761242e+12,24,7392
584,1.737903761217e+12,24,7417
585,1.737903761208e+12,24,7426
586,1.737903761266e+12,24,7368
587,1.737903761211e+12,24,7423
588,1.737903761216e+12,24,7418
589,1.737903761242e+12,24,7392
590,1.737903761221e+12,24,7413
591,1.737903761259e+12,24,7375
592,1.737903761231e+12,24,7403
593,1.737903761212e+12,24,7422
594,1.737903761248e+12,24,7386
595,1.737903761223e+12,24,7411
596,1.73790376125e+12,24,7384
597,1.737903761241e+12,24,7393
598,1.73790376127e+12,24,7364
599,1.737903761266e+12,24,7368
600,1.737903761238e+12,24,7396
601,1.737903761281e+12,24,7353
602,1.737903761231e+12,24,7403
603,1.737903761231e+12,24,7403
604,1.737903761218e+12,24,7416
605,1.737903761231e+12,24,7403
606,1.737903761212e+12,24,7422
607,1.737903761242e+12,24,7392
608,1.73790376122e+12,24,7414
609,1.737903761273e+12,24,7361
610,1.737903761257e+12,24,7377
611,1.737903761262e+12,24,7372
612,1.737903761248e+12,24,7386
613,1.737903761265e+12,24,7369
614,1.737903761269e+12,24,7365
615,1.737903761261e+12,24,7373
616,1.737903761261e+12,24,7373
617,1.737903761261e+12,24,7373
618,1.737903761262e+12,24,7372
619,1.73790376127e+12,24,7364
620,1.737903761243e+12,24,7391
621,1.737903761259e+12,24,7375
622,1.737903761279e+12,24,7355
623,1.737903761268e+12,24,7366
624,1.737903761255e+12,24,7379
625,1.737903761279e+12,24,7355
626,1.737903761265e+12,24,7369
627,1.737903761254e+12,24,7380
628,1.737903761246e+12,24,7388
629,1.737903761263e+12,24,7371
630,1.737903761263e+12,24,7371
631,1.737903761263e+12,24,7371
632,1.737903761252e+12,24,7382
633,1.737903761278e+12,24,7356
634,1.737903761276e+12,24,7358
635,1.737903761273e+12,24,7361
636,1.737903761247e+12,24,7387
637,1.737903761253e+12,24,7381
638,1.737903761261e+12,24,7373
639,1.737903761181e+12,24,7453
640,1.737903761247e+12,24,7387
641,1.737903761283e+12,24,7351
642,1.737903761258e+12,24,7376
643,1.737903761258e+12,24,7376
644,1.737903761202e+12,24,7432
645,1.737903761258e+12,24,7376
646,1.737903761228e+12,24,7406
647,1.73790376122e+12,24,7414
648,1.737903761242e+12,24,7392
649,1.73790376122e+12,24,7414
650,1.73790376124e+12,24,7394
651,1.737903761227e+12,24,7407
652,1.737903761257e+12,24,7377
653,1.737903761277e+12,24,7357
654,1.737903761241e+12,24,7393
655,1.737903761231e+12,24,7403
656,1.737903761213e+12,24,7421
657,1.73790376124e+12,24,7394
658,1.737903761237e+12,24,7397
659,1.737903761269e+12,24,7365
660,1.737903761214e+12,24,7420
661,1.737903761284e+12,24,7350
662,1.737903761267e+12,24,7367
663,1.737903761254e+12,24,7380
664,1.73790376124e+12,24,7394
665,1.737903761284e+12,24,7350
666,1.737903761276e+12,24,7358
667,1.737903761228e+12,24,7406
668,1.737903761254e+12,24,7380
669,1.737903761226e+12,24,7408
670,1.737903761232e+12,24,7402
671,1.737903761249e+12,24,7385
672,1.737903761262e+12,24,7372
673,1.737903761261e+12,24,7373
674,1.737903761277e+12,24,7357
675,1.737903761274e+12,24,7360
676,1.737903761227e+12,24,7407
677,1.737903761234e+12,24,7400
678,1.73790376123e+12,24,7404
679,1.737903761264e+12,24,7370
680,1.737903761264e+12,24,7370
681,1.73790376125e+12,24,7384
682,1.737903761251e+12,24,7383
683,1.737903761243e+12,24,7391
684,1.737903761196e+12,24,7438
685,1.737903761248e+12,24,7386
686,1.737903761273e+12,24,7361
687,1.737903761204e+12,24,7430
688,1.737903761199e+12,24,7435
689,1.737903761275e+12,24,7359
690,1.737903761244e+12,24,7390
691,1.737903761221e+12,24,7413
692,1.737903761206e+12,24,7428
693,1.73790376121e+12,24,7424
694,1.737903761275e+12,24,7359
695,1.737903761216e+12,24,7418
696,1.737903761198e+12,24,7436
697,1.737903761217e+12,24,7417
698,1.737903761235e+12,24,7399
699,1.737903761222e+12,24,7412
700,1.7379037612e+12,24,7434
701,1.737903761254e+12,24,7380
702,1.737903761268e+12,24,7366
703,1.737903761182e+12,24,7452
704,1.737903761192e+12,24,7442
705,1.73790376126e+12,24,7374
706,1.737903761242e+12,24,7392
707,1.737903761208e+12,24,7426
708,1.737903761208e+12,24,7426
709,1.737903761212e+12,24,7422
710,1.737903761259e+12,24,7375
711,1.737903761245e+12,24,7389
712,1.73790376122e+12,24,7414
713,1.737903761257e+12,24,7377
714,1.73790376126e+12,24,7374
715,1.737903761271e+12,24,7363
716,1.737903761207e+12,24,7427
717,1.737903761274e+12,24,7360
718,1.737903761273e+12,24,7361
719,1.737903761248e+12,24,7386
720,1.737903761233e+12,24,7401
721,1.737903761249e+12,24,7385
722,1.737903761227e+12,24,7407
723,1.737903761248e+12,24,7386
724,1.737903761213e+12,24,7421
725,1.737903761254e+12,24,7380
726,1.737903761239e+12,24,7395
727,1.737903761225e+12,24,7409
728,1.737903761252e+12,24,7382
729,1.737903761282e+12,24,7352
730,1.737903761233e+12,24,7401
731,1.737903761271e+12,24,7363
732,1.737903761232e+12,24,7402
733,1.737903761245e+12,24,7389
734,1.737903761246e+12,24,7388
735,1.737903761252e+12,24,7382
736,1.737903761258e+12,24,7376
737,1.737903761255e+12,24,7379
738,1.737903761245e+12,24,7389
739,1.737903761257e+12,24,7377
740,1.737903761201e+12,24,7433
741,1.737903761222e+12,24,7412
742,1.737903761226e+12,24,7408
743,1.737903761233e+12,24,7401
744,1.737903761266e+12,24,7368
745,1.737903761277e+12,24,7357
746,1.737903761252e+12,24,7382
747,1.737903761224e+12,24,7410
748,1.737903761216e+12,24,7418
749,1.737903761235e+12,24,7399
750,1.737903761247e+12,24,7387
751,1.737903761228e+12,24,7406
752,1.737903761239e+12,24,7395
753,1.737903761262e+12,24,7372
754,1.737903761224e+12,24,7410
755,1.737903761276e+12,24,7358
756,1.737903761221e+12,24,7413
757,1.73790376127e+12,24,7364
758,1.737903761238e+12,24,7396
759,1.73790376125e+12,24,7384
760,1.737903761226e+12,24,7408
761,1.737903761251e+12,24,7383
762,1.73790376125e+12,24,7384
763,1.737903761239e+12,24,7395
764,1.73790376126e+12,24,7374
765,1.737903761285e+12,24,7349
766,1.737903761272e+12,24,7362
767,1.737903761246e+12,24,7388
768,1.737903761256e+12,24,7378
769,1.737903761211e+12,24,7423
770,1.737903761274e+12,24,7360
771,1.737903761247e+12,24,7387
772,1.737903761266e+12,24,7368
773,1.737903761236e+12,24,7398
774,1.737903761282e+12,24,7352
775,1.737903761235e+12,24,7399
776,1.737903761204e+12,24,7430
777,1.737903761229e+12,24,7405
778,1.737903761281e+12,24,7353
779,1.737903761262e+12,24,7372
780,1.737903761234e+12,24,7400
781,1.737903761273e+12,24,7361
782,1.737903761257e+12,24,7377
783,1.737903761276e+12,24,7358
784,1.737903761249e+12,24,7385
785,1.737903761218e+12,24,7416
786,1.737903761256e+12,24,7378
787,1.737903761226e+12,24,7408
788,1.737903761251e+12,24,7383
789,1.737903761269e+12,24,7365
790,1.737903761225e+12,24,7409
791,1.73790376123e+12,24,7404
792,1.737903761242e+12,24,7392
793,1.737903761216e+12,24,7418
794,1.737903761261e+12,24,7373
795,1.737903761272e+12,24,7362
796,1.737903761253e+12,24,7381
797,1.737903761264e+12,24,7370
798,1.737903761278e+12,24,7356
799,1.737903761234e+12,24,7400
800,1.737903762053e+12,24,6581
801,1.737903762163e+12,24,6471
802,1.737903762111e+12,24,6523
803,1.737903762057e+12,24,6577
804,1.737903762053e+12,24,6581
805,1.737903762112e+12,24,6522
806,1.737903762053e+12,24,6581
807,1.737903762112e+12,24,6522
808,1.737903762053e+12,24,6581
809,1.737903762056e+12,24,6578
810,1.737903762112e+12,24,6522
811,1.737903762064e+12,24,6570
812,1.737903762128e+12,24,6506
813,1.737903762152e+12,24,6482
814,1.73790376205e+12,24,6584
815,1.737903762112e+12,24,6522
816,1.737903762111e+12,24,6523
817,1.737903762053e+12,24,6581
818,1.737903762111e+12,24,6523
819,1.737903762048e+12,24,6586
820,1.737903762181e+12,24,6453
