txIdx,timestamp,height,latency
160,1.737799808992e+12,4,13041
161,1.737799809154e+12,4,12879
162,1.737799808946e+12,4,13087
163,1.737799808991e+12,4,13042
164,1.737799809168e+12,4,12865
165,1.737799809005e+12,4,13028
166,1.737799809145e+12,4,12888
167,1.737799809039e+12,4,12994
168,1.737799809176e+12,4,12857
169,1.737799809155e+12,4,12878
170,1.737799809148e+12,4,12885
171,1.737799808946e+12,4,13087
172,1.737799808947e+12,4,13086
173,1.737799808958e+12,4,13075
174,1.737799809142e+12,4,12891
175,1.737799808947e+12,4,13086
176,1.737799809039e+12,4,12994
177,1.737799809039e+12,4,12994
178,1.737799809039e+12,4,12994
179,1.737799809042e+12,4,12991
180,1.737799808992e+12,4,13041
181,1.73779980904e+12,4,12993
182,1.737799809039e+12,4,12994
183,1.737799809159e+12,4,12874
184,1.737799809171e+12,4,12862
185,1.737799809149e+12,4,12884
186,1.737799809133e+12,4,12900
187,1.737799809044e+12,4,12989
188,1.737799808991e+12,4,13042
189,1.737799808954e+12,4,13079
190,1.737799809039e+12,4,12994
191,1.737799809039e+12,4,12994
192,1.737799809003e+12,4,13030
193,1.737799808948e+12,4,13085
194,1.737799809046e+12,4,12987
195,1.737799809161e+12,4,12872
196,1.737799808992e+12,4,13041
197,1.737799808992e+12,4,13041
198,1.73779980904e+12,4,12993
199,1.737799809158e+12,4,12875
200,1.737799808947e+12,4,13086
201,1.737799809005e+12,4,13028
202,1.737799808946e+12,4,13087
203,1.737799809152e+12,4,12881
204,1.737799809045e+12,4,12988
205,1.737799809039e+12,4,12994
206,1.737799809147e+12,4,12886
207,1.737799809039e+12,4,12994
208,1.737799808992e+12,4,13041
209,1.737799809044e+12,4,12989
210,1.737799808946e+12,4,13087
211,1.737799809039e+12,4,12994
212,1.737799809165e+12,4,12868
213,1.737799808915e+12,4,13118
214,1.737799808992e+12,4,13041
215,1.737799809045e+12,4,12988
216,1.737799808993e+12,4,13040
217,1.737799808991e+12,4,13042
218,1.737799808965e+12,4,13068
219,1.737799808992e+12,4,13041
220,1.737799809e+12,4,13033
221,1.737799809039e+12,4,12994
222,1.737799808963e+12,4,13070
223,1.737799809039e+12,4,12994
224,1.737799809003e+12,4,13030
225,1.737799808999e+12,4,13034
226,1.73779980904e+12,4,12993
227,1.73779980895e+12,4,13083
228,1.737799809174e+12,4,12859
229,1.737799809039e+12,4,12994
230,1.737799808992e+12,4,13041
231,1.73779980896e+12,4,13073
232,1.737799808954e+12,4,13079
233,1.737799808956e+12,4,13077
234,1.737799809091e+12,4,12942
235,1.737799808992e+12,4,13041
236,1.737799809004e+12,4,13029
237,1.737799809039e+12,4,12994
238,1.737799808992e+12,4,13041
239,1.737799808953e+12,4,13080
240,1.737799808946e+12,4,13087
241,1.737799809044e+12,4,12989
242,1.73779980904e+12,4,12993
243,1.737799808957e+12,4,13076
244,1.737799809039e+12,4,12994
245,1.737799809003e+12,4,13030
246,1.737799808956e+12,4,13077
247,1.73779980904e+12,4,12993
248,1.73779980896e+12,4,13073
249,1.737799809128e+12,4,12905
250,1.737799809005e+12,4,13028
251,1.737799808992e+12,4,13041
252,1.737799808991e+12,4,13042
253,1.73779980895e+12,4,13083
254,1.737799808948e+12,4,13085
255,1.737799808991e+12,4,13042
256,1.737799809004e+12,4,13029
257,1.737799808997e+12,4,13036
258,1.737799809001e+12,4,13032
259,1.737799809149e+12,4,12884
260,1.737799808958e+12,4,13075
261,1.737799809137e+12,4,12896
262,1.737799808959e+12,4,13074
263,1.737799808964e+12,4,13069
264,1.73779980904e+12,4,12993
265,1.737799809133e+12,4,12900
266,1.737799808958e+12,4,13075
267,1.737799808992e+12,4,13041
268,1.737799808957e+12,4,13076
269,1.737799809141e+12,4,12892
270,1.737799808991e+12,4,13042
271,1.737799808958e+12,4,13075
272,1.737799808953e+12,4,13080
273,1.737799808961e+12,4,13072
274,1.737799808961e+12,4,13072
275,1.737799808992e+12,4,13041
276,1.737799809167e+12,4,12866
277,1.737799809051e+12,4,12982
278,1.737799809123e+12,4,12910
279,1.737799809156e+12,4,12877
280,1.737799809045e+12,4,12988
281,1.737799809144e+12,4,12889
282,1.737799808991e+12,4,13042
283,1.73779980916e+12,4,12873
284,1.737799809039e+12,4,12994
285,1.73779980915e+12,4,12883
286,1.737799808964e+12,4,13069
287,1.737799808992e+12,4,13041
288,1.737799809164e+12,4,12869
289,1.737799808991e+12,4,13042
290,1.737799808952e+12,4,13081
291,1.737799808946e+12,4,13087
292,1.737799808998e+12,4,13035
293,1.737799808992e+12,4,13041
294,1.737799808955e+12,4,13078
295,1.737799809004e+12,4,13029
296,1.737799809039e+12,4,12994
297,1.737799809137e+12,4,12896
298,1.737799809048e+12,4,12985
299,1.737799809138e+12,4,12895
300,1.737799809005e+12,4,13028
301,1.737799809039e+12,4,12994
302,1.737799809084e+12,4,12949
303,1.737799808963e+12,4,13070
304,1.73779980904e+12,4,12993
305,1.737799809041e+12,4,12992
306,1.737799809e+12,4,13033
307,1.737799808992e+12,4,13041
308,1.737799808946e+12,4,13087
309,1.737799809048e+12,4,12985
310,1.737799809047e+12,4,12986
311,1.737799809157e+12,4,12876
312,1.737799809039e+12,4,12994
313,1.737799809039e+12,4,12994
314,1.73779980913e+12,4,12903
315,1.737799809151e+12,4,12882
316,1.737799809039e+12,4,12994
317,1.73779980904e+12,4,12993
318,1.737799809039e+12,4,12994
319,1.73779980904e+12,4,12993
320,1.73779980904e+12,4,12993
321,1.737799809039e+12,4,12994
322,1.737799809039e+12,4,12994
323,1.737799809041e+12,4,12992
324,1.737799808963e+12,4,13070
325,1.73779980914e+12,4,12893
326,1.73779980895e+12,4,13083
327,1.737799809136e+12,4,12897
328,1.737799808918e+12,4,13115
329,1.737799809039e+12,4,12994
330,1.737799809148e+12,4,12885
331,1.73779980904e+12,4,12993
332,1.737799809039e+12,4,12994
333,1.737799809138e+12,4,12895
334,1.737799809123e+12,4,12910
335,1.737799809039e+12,4,12994
336,1.737799809039e+12,4,12994
337,1.737799809039e+12,4,12994
338,1.737799809039e+12,4,12994
339,1.737799808951e+12,4,13082
340,1.737799809173e+12,4,12860
341,1.73779980895e+12,4,13083
342,1.737799809039e+12,4,12994
343,1.737799809142e+12,4,12891
344,1.737799809041e+12,4,12992
345,1.737799809041e+12,4,12992
346,1.737799809146e+12,4,12887
347,1.737799809153e+12,4,12880
348,1.737799809041e+12,4,12992
349,1.737799809041e+12,4,12992
350,1.737799809143e+12,4,12890
351,1.737799809041e+12,4,12992
352,1.737799809047e+12,4,12986
353,1.737799808992e+12,4,13041
354,1.737799809039e+12,4,12994
355,1.737799808992e+12,4,13041
356,1.737799809041e+12,4,12992
357,1.737799809042e+12,4,12991
358,1.737799808962e+12,4,13071
359,1.737799809046e+12,4,12987
360,1.737799809041e+12,4,12992
361,1.737799809132e+12,4,12901
362,1.737799809039e+12,4,12994
363,1.737799809146e+12,4,12887
364,1.737799808991e+12,4,13042
365,1.737799809042e+12,4,12991
366,1.737799809039e+12,4,12994
367,1.737799809041e+12,4,12992
368,1.737799808992e+12,4,13041
369,1.737799809046e+12,4,12987
370,1.737799809043e+12,4,12990
371,1.737799809041e+12,4,12992
372,1.737799809041e+12,4,12992
373,1.737799809052e+12,4,12981
374,1.737799809039e+12,4,12994
375,1.737799809042e+12,4,12991
376,1.737799808992e+12,4,13041
377,1.737799809041e+12,4,12992
378,1.737799809136e+12,4,12897
379,1.737799809152e+12,4,12881
380,1.737799809041e+12,4,12992
381,1.737799809045e+12,4,12988
382,1.737799809041e+12,4,12992
383,1.737799809056e+12,4,12977
384,1.737799809048e+12,4,12985
385,1.737799809134e+12,4,12899
386,1.737799808992e+12,4,13041
387,1.737799809047e+12,4,12986
388,1.737799809041e+12,4,12992
389,1.737799809047e+12,4,12986
390,1.737799809043e+12,4,12990
391,1.737799808955e+12,4,13078
392,1.737799809049e+12,4,12984
393,1.737799809053e+12,4,12980
394,1.737799809046e+12,4,12987
395,1.737799809054e+12,4,12979
396,1.73779980915e+12,4,12883
397,1.737799809043e+12,4,12990
398,1.737799809041e+12,4,12992
399,1.737799809155e+12,4,12878
400,1.737799808965e+12,4,13068
401,1.737799809049e+12,4,12984
402,1.737799809041e+12,4,12992
403,1.737799809048e+12,4,12985
404,1.737799809041e+12,4,12992
405,1.737799809135e+12,4,12898
406,1.737799809041e+12,4,12992
407,1.737799809052e+12,4,12981
408,1.737799809156e+12,4,12877
409,1.737799809136e+12,4,12897
410,1.737799809045e+12,4,12988
411,1.737799809131e+12,4,12902
412,1.737799809041e+12,4,12992
413,1.73779980905e+12,4,12983
414,1.737799809049e+12,4,12984
415,1.737799809122e+12,4,12911
416,1.737799809046e+12,4,12987
417,1.737799809048e+12,4,12985
418,1.737799809065e+12,4,12968
419,1.737799809053e+12,4,12980
420,1.737799809049e+12,4,12984
421,1.737799809044e+12,4,12989
422,1.737799808946e+12,4,13087
423,1.73779980906e+12,4,12973
424,1.737799809141e+12,4,12892
425,1.737799808952e+12,4,13081
426,1.737799809051e+12,4,12982
427,1.737799809148e+12,4,12885
428,1.737799809158e+12,4,12875
429,1.737799809055e+12,4,12978
430,1.737799809055e+12,4,12978
431,1.737799809059e+12,4,12974
432,1.737799809051e+12,4,12982
433,1.737799809054e+12,4,12979
434,1.737799809139e+12,4,12894
435,1.737799809058e+12,4,12975
436,1.73779980905e+12,4,12983
437,1.737799809165e+12,4,12868
438,1.737799809118e+12,4,12915
439,1.737799809095e+12,4,12938
440,1.737799809177e+12,4,12856
441,1.737799809113e+12,4,12920
442,1.737799809144e+12,4,12889
443,1.737799809092e+12,4,12941
444,1.737799808992e+12,4,13041
445,1.737799809126e+12,4,12907
446,1.737799809044e+12,4,12989
447,1.737799809069e+12,4,12964
448,1.737799809187e+12,4,12846
449,1.737799809152e+12,4,12881
450,1.737799808992e+12,4,13041
451,1.737799808946e+12,4,13087
452,1.737799809155e+12,4,12878
453,1.737799809157e+12,4,12876
454,1.737799809096e+12,4,12937
455,1.737799809157e+12,4,12876
456,1.737799809147e+12,4,12886
457,1.737799809075e+12,4,12958
458,1.737799809093e+12,4,12940
459,1.737799809113e+12,4,12920
460,1.737799809127e+12,4,12906
461,1.737799808991e+12,4,13042
462,1.737799809131e+12,4,12902
463,1.737799809154e+12,4,12879
464,1.737799809125e+12,4,12908
465,1.737799809118e+12,4,12915
466,1.737799809039e+12,4,12994
467,1.737799809089e+12,4,12944
468,1.73779980914e+12,4,12893
469,1.737799809115e+12,4,12918
470,1.737799809142e+12,4,12891
471,1.737799809124e+12,4,12909
472,1.737799809161e+12,4,12872
473,1.737799809162e+12,4,12871
474,1.737799809121e+12,4,12912
475,1.737799809145e+12,4,12888
476,1.737799809159e+12,4,12874
477,1.737799809116e+12,4,12917
478,1.737799809132e+12,4,12901
479,1.737799809135e+12,4,12898
480,1.737799808962e+12,4,13071
481,1.737799808959e+12,4,13074
482,1.737799809137e+12,4,12896
483,1.737799809136e+12,4,12897
484,1.737799809093e+12,4,12940
485,1.737799809056e+12,4,12977
486,1.737799809106e+12,4,12927
487,1.737799809063e+12,4,12970
488,1.737799809185e+12,4,12848
489,1.737799809095e+12,4,12938
490,1.737799809119e+12,4,12914
491,1.737799809049e+12,4,12984
492,1.737799809086e+12,4,12947
493,1.73779980906e+12,4,12973
494,1.737799809129e+12,4,12904
495,1.7377998091e+12,4,12933
496,1.73779980906e+12,4,12973
497,1.737799809104e+12,4,12929
498,1.73779980914e+12,4,12893
499,1.737799809125e+12,4,12908
500,1.737799809053e+12,4,12980
501,1.737799809166e+12,4,12867
502,1.737799809052e+12,4,12981
503,1.737799809067e+12,4,12966
504,1.737799809054e+12,4,12979
505,1.737799809058e+12,4,12975
506,1.73779980905e+12,4,12983
507,1.737799809064e+12,4,12969
508,1.737799809061e+12,4,12972
509,1.737799809057e+12,4,12976
510,1.737799809152e+12,4,12881
511,1.737799809061e+12,4,12972
512,1.737799809052e+12,4,12981
513,1.737799809061e+12,4,12972
514,1.737799809053e+12,4,12980
515,1.737799809057e+12,4,12976
516,1.737799809055e+12,4,12978
517,1.737799809073e+12,4,12960
518,1.73779980916e+12,4,12873
519,1.737799809147e+12,4,12886
520,1.73779980907e+12,4,12963
521,1.737799809088e+12,4,12945
522,1.737799809126e+12,4,12907
523,1.737799809102e+12,4,12931
524,1.737799809077e+12,4,12956
525,1.737799809067e+12,4,12966
526,1.737799809061e+12,4,12972
527,1.737799809119e+12,4,12914
528,1.737799809189e+12,4,12844
529,1.737799809078e+12,4,12955
530,1.737799809108e+12,4,12925
531,1.737799809132e+12,4,12901
532,1.737799809078e+12,4,12955
533,1.737799809066e+12,4,12967
534,1.737799809056e+12,4,12977
535,1.73779980909e+12,4,12943
536,1.737799809066e+12,4,12967
537,1.737799809065e+12,4,12968
538,1.737799809127e+12,4,12906
539,1.737799809105e+12,4,12928
540,1.737799809057e+12,4,12976
541,1.73779980908e+12,4,12953
542,1.737799809154e+12,4,12879
543,1.737799809071e+12,4,12962
544,1.737799809083e+12,4,12950
545,1.73779980912e+12,4,12913
546,1.737799809063e+12,4,12970
547,1.737799809072e+12,4,12961
548,1.737799809072e+12,4,12961
549,1.737799809064e+12,4,12969
550,1.737799809141e+12,4,12892
551,1.73779980911e+12,4,12923
552,1.737799809106e+12,4,12927
553,1.737799809005e+12,4,13028
554,1.737799809124e+12,4,12909
555,1.737799809139e+12,4,12894
556,1.737799809074e+12,4,12959
557,1.73779980907e+12,4,12963
558,1.737799809073e+12,4,12960
559,1.737799809129e+12,4,12904
560,1.737799809065e+12,4,12968
561,1.737799809082e+12,4,12951
562,1.737799809088e+12,4,12945
563,1.737799809065e+12,4,12968
564,1.737799809059e+12,4,12974
565,1.737799809129e+12,4,12904
566,1.737799809083e+12,4,12950
567,1.737799809083e+12,4,12950
568,1.737799809063e+12,4,12970
569,1.737799809069e+12,4,12964
570,1.737799809068e+12,4,12965
571,1.737799809077e+12,4,12956
572,1.737799809191e+12,4,12842
573,1.737799809131e+12,4,12902
574,1.737799809077e+12,4,12956
575,1.737799809075e+12,4,12958
576,1.737799809069e+12,4,12964
577,1.737799809117e+12,4,12916
578,1.737799809081e+12,4,12952
579,1.737799809078e+12,4,12955
580,1.737799809132e+12,4,12901
581,1.737799809084e+12,4,12949
582,1.737799809059e+12,4,12974
583,1.737799809115e+12,4,12918
584,1.737799809152e+12,4,12881
585,1.737799809112e+12,4,12921
586,1.737799809064e+12,4,12969
587,1.737799809128e+12,4,12905
588,1.737799809137e+12,4,12896
589,1.737799809077e+12,4,12956
590,1.73779980906e+12,4,12973
591,1.737799809091e+12,4,12942
592,1.737799809098e+12,4,12935
593,1.737799809127e+12,4,12906
594,1.737799809071e+12,4,12962
595,1.737799809086e+12,4,12947
596,1.737799809064e+12,4,12969
597,1.737799809072e+12,4,12961
598,1.737799809092e+12,4,12941
599,1.737799809133e+12,4,12900
600,1.737799809071e+12,4,12962
601,1.737799809088e+12,4,12945
602,1.737799809078e+12,4,12955
603,1.737799809104e+12,4,12929
604,1.737799809149e+12,4,12884
605,1.737799809079e+12,4,12954
606,1.737799809135e+12,4,12898
607,1.737799809084e+12,4,12949
608,1.737799809067e+12,4,12966
609,1.737799809125e+12,4,12908
610,1.73779980909e+12,4,12943
611,1.737799809093e+12,4,12940
612,1.73779980908e+12,4,12953
613,1.737799809081e+12,4,12952
614,1.737799809079e+12,4,12954
615,1.737799809074e+12,4,12959
616,1.73779980909e+12,4,12943
617,1.737799809093e+12,4,12940
618,1.737799809115e+12,4,12918
619,1.737799809137e+12,4,12896
620,1.737799809058e+12,4,12975
621,1.737799809071e+12,4,12962
622,1.737799809125e+12,4,12908
623,1.737799809168e+12,4,12865
624,1.737799809084e+12,4,12949
625,1.737799809103e+12,4,12930
626,1.737799809074e+12,4,12959
627,1.737799809081e+12,4,12952
628,1.737799809092e+12,4,12941
629,1.737799809069e+12,4,12964
630,1.737799809066e+12,4,12967
631,1.737799809132e+12,4,12901
632,1.737799809068e+12,4,12965
633,1.737799809062e+12,4,12971
634,1.737799809057e+12,4,12976
635,1.73779980908e+12,4,12953
636,1.737799809062e+12,4,12971
637,1.737799809083e+12,4,12950
638,1.737799809069e+12,4,12964
639,1.737799809167e+12,4,12866
640,1.73779980919e+12,4,12843
641,1.737799809063e+12,4,12970
642,1.737799809087e+12,4,12946
643,1.737799809098e+12,4,12935
644,1.737799809056e+12,4,12977
645,1.737799809074e+12,4,12959
646,1.737799809082e+12,4,12951
647,1.737799809134e+12,4,12899
648,1.737799809075e+12,4,12958
649,1.737799809086e+12,4,12947
650,1.737799809075e+12,4,12958
651,1.737799809162e+12,4,12871
652,1.737799809081e+12,4,12952
653,1.737799809106e+12,4,12927
654,1.737799809103e+12,4,12930
655,1.737799809143e+12,4,12890
656,1.737799809139e+12,4,12894
657,1.737799809085e+12,4,12948
658,1.737799809138e+12,4,12895
659,1.737799809121e+12,4,12912
660,1.737799809089e+12,4,12944
661,1.737799809119e+12,4,12914
662,1.737799809112e+12,4,12921
663,1.737799809126e+12,4,12907
664,1.737799809103e+12,4,12930
665,1.737799809096e+12,4,12937
666,1.737799809134e+12,4,12899
667,1.737799809164e+12,4,12869
668,1.737799809122e+12,4,12911
669,1.737799809098e+12,4,12935
670,1.737799809114e+12,4,12919
671,1.737799809101e+12,4,12932
672,1.737799809181e+12,4,12852
673,1.737799809121e+12,4,12912
674,1.737799809085e+12,4,12948
675,1.73779980914e+12,4,12893
676,1.737799809094e+12,4,12939
677,1.737799809076e+12,4,12957
678,1.737799809109e+12,4,12924
679,1.737799809164e+12,4,12869
680,1.737799809121e+12,4,12912
681,1.737799809089e+12,4,12944
682,1.737799809153e+12,4,12880
683,1.737799809118e+12,4,12915
684,1.737799809108e+12,4,12925
685,1.737799809164e+12,4,12869
686,1.737799809128e+12,4,12905
687,1.737799809116e+12,4,12917
688,1.737799809118e+12,4,12915
689,1.737799809109e+12,4,12924
690,1.737799809097e+12,4,12936
691,1.737799809096e+12,4,12937
692,1.737799809153e+12,4,12880
693,1.737799809117e+12,4,12916
694,1.737799809117e+12,4,12916
695,1.737799809166e+12,4,12867
696,1.737799809179e+12,4,12854
697,1.737799809109e+12,4,12924
698,1.73779980913e+12,4,12903
699,1.737799809103e+12,4,12930
700,1.737799809184e+12,4,12849
701,1.7377998091e+12,4,12933
702,1.737799809094e+12,4,12939
703,1.737799809112e+12,4,12921
704,1.737799809143e+12,4,12890
705,1.737799809111e+12,4,12922
706,1.737799809153e+12,4,12880
707,1.73779980912e+12,4,12913
708,1.737799809134e+12,4,12899
709,1.737799809101e+12,4,12932
710,1.737799809155e+12,4,12878
711,1.737799809106e+12,4,12927
712,1.737799809114e+12,4,12919
713,1.737799809097e+12,4,12936
714,1.737799809072e+12,4,12961
715,1.737799809125e+12,4,12908
716,1.737799809115e+12,4,12918
717,1.737799809092e+12,4,12941
718,1.73779980912e+12,4,12913
719,1.737799809119e+12,4,12914
720,1.737799809105e+12,4,12928
721,1.73779980909e+12,4,12943
722,1.737799809159e+12,4,12874
723,1.737799809099e+12,4,12934
724,1.737799809145e+12,4,12888
725,1.737799809102e+12,4,12931
726,1.737799809113e+12,4,12920
727,1.737799809087e+12,4,12946
728,1.737799809087e+12,4,12946
729,1.737799809099e+12,4,12934
730,1.7377998091e+12,4,12933
731,1.737799809163e+12,4,12870
732,1.73779980911e+12,4,12923
733,1.737799809101e+12,4,12932
734,1.737799809156e+12,4,12877
735,1.73779980913e+12,4,12903
736,1.7377998091e+12,4,12933
737,1.73779980913e+12,4,12903
738,1.737799809157e+12,4,12876
739,1.737799809116e+12,4,12917
740,1.737799809133e+12,4,12900
741,1.737799809123e+12,4,12910
742,1.737799809098e+12,4,12935
743,1.737799809143e+12,4,12890
744,1.737799809119e+12,4,12914
745,1.737799809087e+12,4,12946
746,1.737799809101e+12,4,12932
747,1.737799809113e+12,4,12920
748,1.73779980913e+12,4,12903
749,1.73779980911e+12,4,12923
750,1.737799809122e+12,4,12911
751,1.737799809165e+12,4,12868
752,1.737799809097e+12,4,12936
753,1.737799809114e+12,4,12919
754,1.737799809095e+12,4,12938
755,1.737799809097e+12,4,12936
756,1.737799809111e+12,4,12922
757,1.737799809105e+12,4,12928
758,1.737799809106e+12,4,12927
759,1.737799809108e+12,4,12925
760,1.737799809124e+12,4,12909
761,1.737799809132e+12,4,12901
762,1.73779980911e+12,4,12923
763,1.737799809109e+12,4,12924
764,1.737799809102e+12,4,12931
765,1.737799809091e+12,4,12942
766,1.737799809116e+12,4,12917
767,1.737799809107e+12,4,12926
768,1.737799809129e+12,4,12904
769,1.737799809124e+12,4,12909
770,1.737799809158e+12,4,12875
771,1.737799809045e+12,4,12988
772,1.737799809063e+12,4,12970
773,1.737799809094e+12,4,12939
774,1.737799809104e+12,4,12929
775,1.737799809044e+12,4,12989
776,1.737799809182e+12,4,12851
777,1.737799809161e+12,4,12872
778,1.737799809102e+12,4,12931
779,1.737799809145e+12,4,12888
780,1.737799809113e+12,4,12920
781,1.737799809108e+12,4,12925
782,1.737799809099e+12,4,12934
783,1.737799809111e+12,4,12922
784,1.737799809136e+12,4,12897
785,1.73779980916e+12,4,12873
786,1.737799809089e+12,4,12944
787,1.737799809127e+12,4,12906
788,1.737799809126e+12,4,12907
789,1.737799809122e+12,4,12911
790,1.737799809111e+12,4,12922
791,1.737799809141e+12,4,12892
792,1.737799809117e+12,4,12916
793,1.737799809107e+12,4,12926
794,1.737799809105e+12,4,12928
795,1.737799809123e+12,4,12910
796,1.737799809096e+12,4,12937
797,1.737799809124e+12,4,12909
798,1.737799809137e+12,4,12896
799,1.737799809068e+12,4,12965
800,1.737799809882e+12,4,12151
801,1.737799809879e+12,4,12154
802,1.737799809882e+12,4,12151
803,1.737799809882e+12,4,12151
804,1.737799809882e+12,4,12151
805,1.737799810007e+12,4,12026
806,1.737799809898e+12,4,12135
807,1.73779981003e+12,4,12003
808,1.737799809896e+12,4,12137
809,1.737799809926e+12,4,12107
810,1.737799809942e+12,4,12091
811,1.737799809923e+12,4,12110
812,1.737799809891e+12,4,12142
813,1.73779980994e+12,4,12093
814,1.737799809961e+12,4,12072
815,1.737799809896e+12,4,12137
816,1.737799809927e+12,4,12106
817,1.737799809919e+12,4,12114
818,1.737799809937e+12,4,12096
819,1.737799809941e+12,4,12092
820,1.737799810009e+12,4,12024
821,1.737799810032e+12,4,12001
