txIdx,timestamp,txHash,height
18,1.737799809039e+12,075E7C39B8569D4F78F4A5BB00BBA7BF39539E8BBB0A41BF69BE1E743AD70396,4
19,1.737799809039e+12,24BB570460066E7DF7E38C2100E4D353E1C0FBA5BB1E0209F44CDA2EA6666DDA,4
20,1.737799808953e+12,66E59496F39B224C7A6F3CAEE701EECF19868786B93DB0BCB30DEDC5402B2AB4,4
21,1.737799809045e+12,20233EFE063A97606EE393BDFE09F271B4ED22632E06D2EC99447FC5C40174FF,4
22,1.737799809003e+12,308C2174E926176DAC1CB3F1A22B0466CE5DB3730AFFA9EFDB0485B683FEE3DD,4
23,1.737799808875e+12,E99C498825AE22B7502D96C3AC5A98D63391449110351DD86A1D0B0F6BB81DF5,4
24,1.73779980904e+12,02A29785A3051944225B770A6AE783814241D2B9D96F5560EA9FF54045FC096B,4
25,1.73779980895e+12,B22D1FAF4F2F4C32029BCD41014ED0FD341173607B61447F72CB7193A0AB16DD,4
26,1.737799809001e+12,599968836D47E4E21384941E2067C641214D398D304ABA970C117414963E4052,4
27,1.737799809039e+12,345C6BA1C2854E387F0EE500FA90AB339992D4724A3F846C3AACBCF1EF8FAC2B,4
28,1.737799809039e+12,B24B276619E867D23DDDB65BF5ABA240B3C9EF869E48F558BD0709B31BF1437A,4
29,1.737799809041e+12,1BCB60E0F94E2BE1F473FCA6DBA435101C71236A920137C89753C52521291D75,4
30,1.737799809005e+12,70DBE744E0412FA4FF9241860F952C7CCDCFA02D8F03E701B1BF2BB12A73923E,4
31,1.737799808946e+12,0ED39E4901966C115648B1F95C19B8A5AF12472607673D0D3F449EABECC04B2A,4
32,1.737799809e+12,BCAA3DC0D216E2E4179A0D1192487C2B8A8705892BAE0F63BBCAC1F265F7764D,4
33,1.737799808999e+12,5CD1D2E1C07B153771D8AF2FBA06FDE0AE7F20BB92942667F2AD1B74128989A2,4
34,1.737799808953e+12,0E6DB0457B549991F74408109C856AD718BE2125A727F23BBD6E7072BCF9CB64,4
35,1.737799808956e+12,36EA1CC41EBC9493CA3A90D82D6D9FD4EF6109BC4F02AD95F959E74B12E96191,4
36,1.737799808955e+12,4B495B8E4EBDBC4DEBFA28970E91E53DFD568FB6BD8FD836AE9699DE0DE1D2AD,4
37,1.737799808946e+12,529344DEE0F1C2A597145F1D18F3BD88C656636C2762BF82367B8154EDE67D01,4
38,1.73779980895e+12,936EAA7FA12BDDC8306C0C7BDE222587D478191B63659806011E8E34828E47D7,4
39,1.737799809039e+12,E8D6CA4D28504DAFBC0A2ADFBF65A11BC4AD526E226F11C37A4598095CFF2D98,4
40,1.737799809039e+12,FA2BDADDEEC1F156678595A3279CC410E32B96E7C8A3C6428F56D84D8B3C2699,4
41,1.737799808908e+12,5C37B51566B99F4F8A148C93D5B0BAA43E15CF4C60F0DBE5EEB526AD3679CA06,4
42,1.737799808992e+12,3D886285D6C6ABFD343E1E76F4F65F3EEB206E889AADAE0599A3DAF04446A479,4
43,1.737799808954e+12,D7CAC5BDFAB1DB04F4F36DE66DC4E2BF1C8446FE5B43CDBF88684B21BBC1C8CA,4
44,1.737799808947e+12,AB7DC08A479A4FC2CDAB1056AA24B3E06B40421F4124B2D66060343B88ED011C,4
45,1.737799809003e+12,7485EE447D2A713E6834F5CB2F952A5AA97717FD59886EE02DCAB56EF2975AA2,4
46,1.737799808951e+12,041371ADAD8EE57452C23753C3FF82A82E5E9E42FF76B7A9A55429666C191AFC,4
47,1.737799808958e+12,630E5B747C7233FED32BDD111E1AEA91A4425367FFCBB726F3545D68F4C012C0,4
48,1.737799808917e+12,A883492E8F8C112AC72248DACF17EDF84256EDF0E6F77FB48E6E3A5B60C733A0,4
49,1.737799808992e+12,FE80AEC80443978F2E3D3E38C6C14D4F5DCC30549049E682D514F2372A7F55AD,4
50,1.737799808953e+12,3902910B62A47E146A5E427208A805663709E7393EC999A30659415C63D1ACE9,4
51,1.737799808952e+12,FC99D7CF2E20273AAD896E1FED0F3811E8499ECB8A4FA3BC26ACBFE052CE5605,4
52,1.737799809003e+12,61AFCB09722C47E12D826B93A8828BE08AD20D32BB44B7475DCC2BEF6729D443,4
53,1.737799808909e+12,26A46FED1823F473A7DB118BABB25606448EF2F217D0F364E761FC1DFF1A1B66,4
54,1.737799808955e+12,16DA5FBD78B2D630648F60BB7394380C4322FE1BD50E072D1508EDDE46BA9C5A,4
55,1.737799808909e+12,3BD3B95F24187F958752D9CAAE3B8F9F8D5CCBBA0C6EB4E81C1C1245E9F3D9DB,4
56,1.737799808951e+12,1014C8E81CA188B890604D8FC3CBAF81D11C65D5DA73D08816D1BB5E60478815,4
57,1.73779980895e+12,C2B5CAFAFD3AB9A95E7068929C55837901389A89C37F5B3C64A1FF6A339725D3,4
58,1.737799809149e+12,6D012600968BB23D5CFDF0F512BB1DF6C1C660BB16973CE848DD066F51303E2A,4
59,1.737799808952e+12,7BE3C8F4277CA024A52089E4AA579DEE554D53E35DCA2A3423BC3E7AFE3B3103,4
60,1.737799809e+12,4EB17DBC733BF3733D0909CDCF83B492A89CAE87EE9A7D64642E91A0F53D066A,4
61,1.737799808952e+12,595F04A818AAA6FC8B951F2E31A4672B05EF0111654FE140DC31A15EC976AAB3,4
62,1.737799809151e+12,10FFFCEC5E4603DAB099208B3490C5E76864B3B8688B7D57C85E2C2DF6F8D7FE,4
63,1.737799809003e+12,28EF4FC7ABB9297757312F71268DFC2A2B443253F4A5E9EAD3099E83B04119B6,4
64,1.737799808946e+12,1443984604871632E64D466FB1A67F6D52FBF5C5B4ECCA9F97D8AE30002DCA79,4
65,1.737799808952e+12,EBEC4FE313B9314D5180AC64C264D276DCC76F4B818C3D386C0A06C217286FF4,4
66,1.737799808909e+12,24A6CBBA0A339FAE5B7A6074BBA6EE9250051725457C6BB35A274E89C7403C60,4
67,1.737799809039e+12,58CB63DC60CF767BD37194454DF7E0777C8DA44AEF453C0643A215DC0E59185B,4
68,1.737799808944e+12,128B04B449C733D932249903E6D8CF15C4EA57C75951C5775AB1F3F22BAD45E9,4
69,1.737799808954e+12,312882B6D4C86EF3FEBFF171CC33705002EBE4CA518BB260484AA0E014330BC2,4
70,1.737799808917e+12,A3D6CA1F25E10920970D77949FC0A2902ED4354E112A6F9DACC44BC4CE7B9E32,4
71,1.737799809039e+12,42BF66BA2EA8E7CBA57F3E1CDBF37BEB965A0E176F88572BEDC8B5283C88F382,4
72,1.737799808915e+12,DA53E2C0B5DD8016DE5E1C92445E48284B9C61E876C597FEBE717D12A2C4F04C,4
73,1.737799808992e+12,70964DCAB0C58893405138E6A7F84B7B92FB7A167673E9A5AF3BB7D2A4A7D4BA,4
74,1.737799808946e+12,CF4D954E02B68C33B82E509C11C809545849E52F2498E13F51AB50538EE0EE9F,4
75,1.737799809003e+12,E345EA5C059A4239BDFFB02D7DBEE04832B4F82DCDB9F4A71FB64B5BF97D0933,4
76,1.737799808909e+12,165407E5297AAC0B126689BFE74B5189DC44A618D9BBCC4638A89010B9137B44,4
77,1.737799808908e+12,79FA3DB398A3587D4DD65F5B1E48470927A9900DD26CDC67F493A2013BD1B5DE,4
78,1.737799808952e+12,653D3FB7BB5D59F5DE68DE5121EC8456BDDC7FD822E5A8560399915733DADCBD,4
79,1.73779980916e+12,81A5E3C48BCA669E097A1D2A786C9CF225EE47CD3BB841A8EAEFDB34808CE035,4
80,1.737799809039e+12,F8B87A30EBE4217E3EB02AD8AA751BDAFDD4139038988AA14B9710FF9FE3893C,4
81,1.73779980895e+12,BB3A727A846A5720531AE60E926C06E7825BF733A4D9EFE82997D4432EC52753,4
82,1.737799808915e+12,51E07CED980BAF26EFECD2FA337F639A31D361A895FBCD6B94C089CA7DE0D3AF,4
83,1.737799808954e+12,3B3FA554743AFD18B37EB2AB1186451B825815F77850D9DE2FA13F3C3882CC37,4
84,1.737799809039e+12,8DFBACCAB1B64398FA34DA9AA9B362D27B7F0423F1B7295B08650EB553A54C08,4
85,1.737799808991e+12,BB4219F84395927C333D2BB948EA770A20119EBCD71B3E32EC6D70929D7FD0C0,4
86,1.737799808992e+12,BEDEA28CD6236FC77F91301706549080F8115BE8EB46BE7C1A3D06C60518169B,4
87,1.737799809039e+12,14C58D58895E345ABBFB38CE6BD0BA0C940CB675C8A0C7B56C535DCA028F2B05,4
88,1.737799809039e+12,EF7549735BB536E0F7677E2C81F8ECFD95989AC40CB200BF3533655B80553434,4
89,1.737799809045e+12,2F21133CC0D1ACE0C1722531AE290455F0A218E48E2D82B9CD5548984FFE784F,4
90,1.737799808917e+12,C57A990C8B79C70ABC96FA72CB318CDC2B8E89D1E45787F3EFE300812E24F965,4
91,1.737799809041e+12,5073855AFD9D2B75CA00D715D46D1326659A348B591452B8BC3DCAA21CDF5374,4
92,1.73779980895e+12,150B78A2594CB636420344A5D0AB1C49F7A34173315B7CE3F629FC8DC45C5F74,4
93,1.737799808954e+12,40101B1B33FE8C55EB896C47B092063290A28C018FE9ED23351CDAC81FD565C6,4
94,1.737799809039e+12,7491BF47533978B4EEE1694D2C226EFE231A9A8B2D4B49A0C7F1339FE50EFE89,4
95,1.73779980904e+12,F280393A4E5973DD4608CD6FF2CD9EDCA5B6B35CFBF945B8CCCE0D5A1B6D0F6F,4
96,1.737799809039e+12,1C5ED9C2E9A47CE2722ED6AE5BADBA8937B102919F5D8AC1FF2AAD5F51EBE233,4
97,1.737799808911e+12,97C10463B46D8A24D16E4A0D764860BDAEE0436E9430D0A7845EC163CF6944BC,4
98,1.737799808958e+12,FAB2DCC5AF044E249F5D0BB2E20E7C6152B93E1B09D4827D1FE3A4A8A68CD6DF,4
99,1.737799809039e+12,ABB963FE53F1252500B6068B574CBF1AC22F6B79FC38789B595C4B401C358B20,4
100,1.737799808951e+12,9847D8C55EAF4006EEF78B08E4A8DA8E32DB6BCAD90869AEEAA693A45BB73762,4
101,1.737799808916e+12,36D26FDF638685771283C310B84331844CF53E0D292BC34ECCDA6F898F7C328D,4
102,1.737799808908e+12,42756F74575896FC2A499194F0E88C436C057F92FF9B76AB650213078279D83C,4
103,1.737799809005e+12,04E2BD2E32471E04740B0DD1131386289BA16BC150635B41765453DE80F7390D,4
104,1.737799809039e+12,106ED46DC8DE094E7C876B90E337CF66553209C2025BB2ABF7E1BCC2DF5BE78F,4
105,1.737799809146e+12,3E7CDA28971163F32C1DE24488149DD171F5A8204B87B5E2692DA65301AEF840,4
106,1.737799808918e+12,8CDD2D0E9F714D4C227EDDF5ABBA4323F06360295BEEA5B0C2148C6A963A3E36,4
107,1.737799808956e+12,799BE8E7DEB0583C91489A8AFB8A65686582963AC4247DF917548A7383756AA8,4
108,1.737799808952e+12,D0AF1219E61EE70BAE22775EEFEB9EB7D67CBC1A23AD3B54ADC93DBED827178C,4
109,1.737799809039e+12,25C9E0B9A70CBA3064EBB5B97B7B18A8239C1DB40647B3957A3AE4CD146F6477,4
110,1.737799808992e+12,6D2A005F362E4E930E5F95678C0948314ACC79D8D3409D6BD06BD0B86F0D5EBA,4
111,1.73779980904e+12,0ECB5DCD823ABC8D97919177DDBDF0BCC99132F5388C0DE735F47DEE020CEE58,4
112,1.737799809039e+12,995758AC888B2E219121883AA4CA7D92CAD8255178CBDAC676BD791D0D8B5848,4
113,1.737799808993e+12,6140E588EBD9FF72F6D237217CFDEACD994C755DC92837A7037D40CD0B313D56,4
114,1.737799808946e+12,86EE411BFBB7B12B438FB016A4BD64C5D08B66985DABC285CD848C8A09829772,4
115,1.737799808992e+12,0B8DF70045D319CE73C4521B671D4C901D833E02E8CF1ACECFD997DD4E1EAEB8,4
116,1.737799808946e+12,898193CB73B9D6D4B2E16B043FB68B118337B8B3AF12025C61D75B7CC8F12179,4
117,1.737799809039e+12,5F274FE2A49A353DEB4D56F465F04599E780BA6167DB92DB940EE45D81A12E8B,4
118,1.737799808952e+12,6454C4745427F2E1323F17162DAE67C73AE354DA8F97BFDED9EF98C69E739575,4
119,1.737799808993e+12,6AC879164814BE14EC30FECCCB324A411AB0D78DEB47999AF0B74DC239D196CA,4
120,1.737799809039e+12,A43D8EE299D722BA8FE67263788A7F3CAC2EAF230DC4D8B5C336D60E3745518D,4
121,1.737799809142e+12,A61D2B18DA78DB57451B27FDE5F4694587950EFC25B31BD76CDC213C4F05FE8A,4
122,1.737799808911e+12,C2E78CCBE4C4082580EBFE4574E52485C7E122E2A82B79C4BF08CBE70A230F45,4
123,1.737799809039e+12,A16C8DB10B8BAA80133D6FFD70B21B1925A8F2E7458CCF0F14EC85CBB926A1D0,4
124,1.737799808951e+12,77D4D0709473EA50497A3D93045B59A928FB696D4F8B4394E32FB20506433873,4
125,1.737799808947e+12,94B0E00C44B3D1887206802678A21D18EF51F95419D3C1A8B34A637E0BC4B5B0,4
126,1.737799808916e+12,5B9DE0473C159E700C14F70B519B83D4CA7047982B973C7B66DAFA9C3233AF70,4
127,1.737799809046e+12,6B551B98BF43F8B1D5C9AAA5629D970AD1BD9A08349F925DF5356DBD90572875,4
128,1.737799808908e+12,356E36B6B3C170CBC33843D581C09A7B58DDBAA7A53C811D7A2F48628E1CE1F4,4
129,1.737799809039e+12,EA337ABD8589831ED3FC94D0F625264E0D7B94388F7F10A6D89B2963B7350813,4
130,1.73779980895e+12,287D75F778843CEB9B8BAB6660783FFC757157888F139E52329903B481BAD38C,4
131,1.737799808915e+12,E57314F618A26DF23F81E760938E4C2745B1758C5EBC12F64D031AF564DFCB86,4
132,1.737799809039e+12,87E4F3FE29353AFCE7E2DD8C20D845EC0FF9BAA1A5ED6D246AC16076A7371681,4
133,1.737799808916e+12,2457B1E3FA071E87E30976CA6C748D49064FD6E4FCDF242F17192FCADC18791D,4
134,1.737799808946e+12,72434DA55248C48467C76CFE2A8C7B542E768E8581EFC451F78F1BAD0A14A005,4
135,1.73779980895e+12,94A09EF233A64ABA9E5D373AD7E4F9B1CC7BF72B22740BEF121F9C9AB953B5F2,4
136,1.737799809039e+12,3EAEC9748AA0D9EA47335BD16919D44D362CADEE65BC75AA7665BB572A7F4A5A,4
137,1.737799809158e+12,378F070C6BD6B977E0469431FC5687A45CC97D77F57126AA363B72FCBFB60812,4
138,1.73779980915e+12,CE42CCFFE1C69A434DA2D29549C8ECD98ABB64B8672C06E6DD1B059EEC70BA5A,4
139,1.737799809046e+12,AAB5DB6BB5B15241FC791C74C195185AB030C9324B8D646350CF004CF6460CA2,4
140,1.737799808992e+12,5724CB741B78A0F3D4BC5227A77C63626230CC3C051D93ECBD6E87F82BB2D8E5,4
141,1.737799808992e+12,B4C808CF413DBE25C72BCEE85A364071252E31198FE85A979435A6394789BB8D,4
142,1.737799808991e+12,B43754B8FA6BFBEA98B1C9A5526FC0301D134E9A030A4CAF6338CD6727360BF9,4
143,1.737799808947e+12,D27068CCDF6B7CBAC6C65D19A4E15B70ECB72A16A32CAB340FC41B6D4C40C613,4
144,1.737799809039e+12,F1CD12319D928694B4DC5C701A19040277C2409A931FD2AC8D04092F19B77DDD,4
145,1.737799808913e+12,C27624A47B227E7E6DC33404CDF6972D9BD30BB799EBAB535548808B04FDAF9E,4
146,1.737799808946e+12,E65A761F5DC6162FD3B8F8EE72C061C8FF19B5AAC5601428952877D22B144EC5,4
147,1.737799808992e+12,DD073AF78E13F9A51607599A08E1B9A4EA152C01DD9D10F61BB67A3577ACEEFD,4
148,1.737799808948e+12,95558196EB93E21758952745C0796782E5420E2DEFC63F6F08CFFC6062E7CE60,4
149,1.737799808991e+12,1E8FC1C9F63A67F1D4158BB456A3B89015947CFA8CACA1EAFB1DD0DC8336C39F,4
150,1.737799808947e+12,DC146978EC25AF3D200B16DC144CCC4AB8EBE439A5DA3F098621AFC4FC124160,4
151,1.73779980895e+12,2002EF9C230E58965B4031856EBE34D1C6C5156EE7A3FD639879FC706273A9CB,4
152,1.737799808992e+12,E3240AACE74060C37D8542192407E645FAB8B983D549862BDCD55C178DCE3261,4
153,1.737799809145e+12,D93F7F2063652B0A78493F1A8FF13596B5001420CF82CBAF959D353FBC6E4DA5,4
154,1.737799808946e+12,86B5CBB617B3F718103CEAB5EDE4FE84200E77FA1D50236002578B1494CF712F,4
155,1.73779980895e+12,62BE10D308E209E7BB6F7DCDE8D66C1B2B02EF09A79C46F20DF0AB9733A58A1C,4
156,1.737799808948e+12,6BCBDF80B24CD9932099D76A391B98D95EC9C2E7279A4132BDAE78714D0B174B,4
157,1.737799808962e+12,270A31BB7C17A6966B0E270518F58D202F631CB217BF89ED4598D33B21BD79A4,4
158,1.737799808991e+12,7B56191883C935A54B75D1A9EF9F208652201B32F452D996BCB096812A3340FB,4
159,1.737799809039e+12,7CBB52483009CE815A0655A2CDA911C20158B4B8FBBCC8AEFB910184D3D8BFF4,4
160,1.737799808992e+12,C358946CB7D6C16B04C63E2401F386D18C8287C29EB0F833FF304ABDAD8E0F2D,4
161,1.737799809154e+12,97F44EDDC5B727413A79405F4421B56C691CFF6A879BAA4D6A3D5C9549398419,4
162,1.737799808946e+12,21665DFB73F32F8243AD1FB98F0698F0AAB1D1C69203C21274BEE472BCFDC641,4
163,1.737799808991e+12,BD98A3847B90E6C02413053AF0C64945E69C1C532F379F4096C11A9F9CDF1F69,4
164,1.737799809168e+12,85ACFCC1FB538475C70482038587A45C5287C39C38E0439A28A0DC705A1901B0,4
165,1.737799809005e+12,7A956CD243A37474F4DB3ED2C927F358805B05A433EA76DF1FE0C19667E84C33,4
166,1.737799809145e+12,F4F5EB1DF5A3711D2921285AA75269BBB37B2D931FC0C7FBF091CDAA999AA708,4
167,1.737799809039e+12,644B679C9A53B871CCA67F37EF9F83DB0378DC2E6AC0945B74FB3CA4260A0787,4
168,1.737799809176e+12,5F3079E69F8D5E72CC7756D01A5C207911836C2BE7C205FE4DA572C081A63451,4
169,1.737799809155e+12,E53AB4FEAAAEECEA59C7C32CD7547EC1967BC033E3559561E427CCACB972EBD7,4
170,1.737799809148e+12,AEE88344E78313E32F8A1317C1EB6866056424D1DE8DE72917D4AE1B9CFF5551,4
171,1.737799808946e+12,8B66CE7F8556062FD587B4AD4C8048A32704EE82E022056D959A0D9BE0E0453D,4
172,1.737799808947e+12,6DF82C89374B5F30CF36FE3D46AE955B0059949AC09B24E7285A2AB20CEFC82A,4
173,1.737799808958e+12,5DAEC2BC264B6560ADBC83F827207D1B0D63385E3D5BA1EA3BD3810AEC787047,4
174,1.737799809142e+12,036EE17FD21F2853E070BC35FD37BEB617E589C4A8CDD144050AE793274C0780,4
175,1.737799808947e+12,FA2766C20FC9B0483A3EC6E0CF981EC5CAA79534391148982AB4EF9FBA0E9250,4
176,1.737799809039e+12,2DDD381C08A8F4A1F8031D786A086E41845075438CD671E1D254E1BB37E70CFA,4
177,1.737799809039e+12,1D89341C240597EB93B150E42E77DAF6D90F5106912BEB3A7EED65495487D57E,4
178,1.737799809039e+12,74F4A4B84C6EBED525B805A5225F072FD11A0B5997816BE7DC6BC91244AA4D6C,4
179,1.737799809042e+12,6DF2D1C61D40DEF59C172674D33432910F182575C3F0C9728172C5A3A5F55E04,4
180,1.737799808992e+12,87FBDCCBC125C6ECB59ED7A94A7485CC3615224A0AD8A09405531C4F9F2CECF3,4
181,1.73779980904e+12,2431E00F5B7554E6286BB056BA316B9FA8E6ADF04DF2F8FF768226DED54774FF,4
182,1.737799809039e+12,E943B657B8606359D1F4C26AB36817A32D2D53CC74E5912718715FD3CE91F529,4
183,1.737799809159e+12,E6576ACF4510035756BD8BFC96ABE25BB9FC05F8C45804DA55A959A0EEC48474,4
184,1.737799809171e+12,D4B8143CCB85A09CDFCC0153516DD17E9F7952AE33F444263C182DD2A394BBF1,4
185,1.737799809149e+12,0E4309AE03FD36B097990789F8AEF0943C1368884D6E7204E8C60D92DE7146E2,4
186,1.737799809133e+12,F55718697E9A626F3BA62933BA69402657BCC9DDFE1690878C39D62F4E6E31E6,4
187,1.737799809044e+12,29896EF806B34A55A59230AD3CDF2F22BD29AC0F96B6DD92D9042DBD5D1DABBF,4
188,1.737799808991e+12,FA35A78204EBEA57035B92903902A17DF06AE0F7D58F828A731565D14B52060E,4
189,1.737799808954e+12,C922034B932BEA708E1750E45DEFAE7AC98DA18B3C223CFBE1460AF171179452,4
190,1.737799809039e+12,DBA3E268E5BDBD9760F6DAD5A60548332AA6190B4BA37A97A0DA0D4FB9CBE090,4
191,1.737799809039e+12,6EBDE9AE40666CBEDFE76C13E96C141D1788AA47192D69C9B8DEB31F9FE4FAAA,4
192,1.737799809003e+12,59D64A6656FACE6A2569DD6DB65B0517E48BF0F8FE1A488BDAADD7BC2174A5D6,4
193,1.737799808948e+12,97BB06363E4B51339A76DBAE914B07466B3B82D21F09199C1446DB3272DA8160,4
194,1.737799809046e+12,F9F6604E0973FF0751D127DF1719BF224E3974B8241FEFEE0A5AD98A777E6C83,4
195,1.737799809161e+12,334207A62B79FE4D66A62E8E93672950F79DC2B6AEA7D24E14E514E12F475E21,4
196,1.737799808992e+12,955D76911EC236580DEB955110B3C14903A957BAABEC05425D45281759F572BC,4
197,1.737799808992e+12,77DDBE3347B123C05B0650586306F5F342EED447F80AAF055882ED3658BC7D16,4
198,1.73779980904e+12,14397A8FFA9FD6F31BA36F0810558965E92A07C1A171EAA9516DDC94C9063B9B,4
199,1.737799809158e+12,A837D185FA0CC52C6ADA7983E8D1CFCAB3A94A22C839D667039B6287C2CE158E,4
200,1.737799808947e+12,0373A97B73A022646D6BE79F09E830028BB1A044528C8A154DC010CF4F2B9E73,4
201,1.737799809005e+12,370454850097DE37F947E4903D361AC686029953533851CEBD398DE8CA02F60D,4
202,1.737799808946e+12,5F0DF117FE8DB9487C2CEDFDC67FFB8B1E6B81CD602AA95080BC546350188F30,4
203,1.737799809152e+12,AF1AC30165E5A85B966C0C5280AC866996318C25C7F2F209EA190E9228C70C46,4
204,1.737799809045e+12,90B83326AE29B3E495C673ACA7D7E19B56044A1462073DA88E66D7C1EB1D12E2,4
205,1.737799809039e+12,E932AFC09C8038B9C3823650871F4A21FCDE658C8FF18DEDACA8E0F3FF680E50,4
206,1.737799809147e+12,9AEA872E3E0EA95FE11EDA081DE32864ED7117681110E13BC87AD992CE9DA93A,4
207,1.737799809039e+12,9BC7CA3999892D49167077C6CB4F227F3B1B9C63E9FA94959316CA39372F78FD,4
208,1.737799808992e+12,36E00D1ED3B891E34A1E44570A3FDE691139F57D51F7E529B910D21A6339DCC9,4
209,1.737799809044e+12,6B1305671340BF0A2C0F6AADAA2749B9AF6C24B40173DFC1139F5D82FCBB5850,4
210,1.737799808946e+12,2AF84526EB3FEA720E92C53A56F823083DF1D5E56868903FEB612E879DCB5A5D,4
211,1.737799809039e+12,09B89C2B459BAC240C469F1CF226AEA896CF4DAC0CEFA22E527A44646A2D59A0,4
212,1.737799809165e+12,31BA9408C2CF98A5A3E71DA7ED8763704047536F0B2B49A6A58A6DF0D346A5D1,4
213,1.737799808915e+12,BADE8D530D2115E1A08564DDF6266DCB827E317853A2989EFE71A43F01F0395E,4
214,1.737799808992e+12,297B3E9ADB1127ECDB8458F81C205CB5A56A989F34DB8BF843C984C207351807,4
215,1.737799809045e+12,F5E3B9C49BC93317F30DC3A2B011C5958849BFCC19B9C5CA77A73ECCE0F09EBD,4
216,1.737799808993e+12,0153D6A6B8C8A8684D42EE640970AFDDF4CE62FC2C9761A1DA514648824456AD,4
217,1.737799808991e+12,5E0980FB18E4B1FCE07A0D0C1CAD88C57EBD65DE51198A6E5C8B37A1D3E483BD,4
218,1.737799808965e+12,BB11FB3633211D903B5F8A2E628E10985415A8D00ABFDF53C914B39C851DE75F,4
219,1.737799808992e+12,E94AAB2D8838FE650EFFC09EBE0D9A051B35264B78A686AB2F023B8BBCBC7026,4
220,1.737799809e+12,5EC3E6BD2D1C132D7513B676829200DBFCF6D907B86B7FC24A12C350058995FA,4
221,1.737799809039e+12,3EA7EBB10FA1590566989858FFB64AE916B89C1917A0E82C5FA645799D02E9C5,4
222,1.737799808963e+12,7808C301901C14C0A3F4E6907389551C2C5933CA2EFF8F27EDAFA3AD2075DF6E,4
223,1.737799809039e+12,C93B26AB6808EDBE6EF7426D2F8163E9F1A628E85D1D336BFEE2EA219044D3D0,4
224,1.737799809003e+12,E3A7C7AB270BCE460F89ACD7DC873BB3420F01A179DEA4EC851B6B368B3A860F,4
225,1.737799808999e+12,A96A5547BD2901A001986479ABD2E93365545419C2315DA16049AE7697A316DD,4
226,1.73779980904e+12,7B74C849FDE32238CC1D6BBB2C55B25518241A6E6E864FC3B65C4053617A7390,4
227,1.73779980895e+12,749015D0B14C1A82BE7040F9C60110E2BFF6F1FA1531EAAA7AC24FC1D237C823,4
228,1.737799809174e+12,1929F5851126FE0081329D0E83B0C11671BB289A06A89E8A2E91272A83839B25,4
229,1.737799809039e+12,1C044DBAE86CD50814DE4152EDA0ABF62A4FF9F8A780ECF7A06DC734CF29D00B,4
230,1.737799808992e+12,1BD625E3AAC79A718C6377D949C4AFC28ABFCD76B87EADAD3B22E5DBDA255A3F,4
231,1.73779980896e+12,8CF7A8372BE37AB9C354AAC6EA9745493690340C11C4387CEF3ECDB034024953,4
232,1.737799808954e+12,AC3C90ABB2E77824D1D3E89A0EA969119F214F2F2B554194A87CF4EFA809E710,4
233,1.737799808956e+12,85BF28A94FEC29EF9F32046BEB3129CF28533079E944B6DCA82BB168C2783346,4
234,1.737799809091e+12,469652ED7858FDB1BE928DC0F2EB23BC2966CBFB6815038D8599471095E5B002,4
235,1.737799808992e+12,B0DF426B0F56C501987BDE73F0FC70BE85A8CAE09789DD83B82180CC8786E645,4
236,1.737799809004e+12,3C89E226AC96994637264C111F54B3D3C2E0D91146D165C5FADF41A8BA6B3BC2,4
