timestamp,height,latency,txIdx
1.737615651215e+12,22,1239,481
1.737615651095e+12,22,1359,482
1.737615651066e+12,22,1388,483
1.737615651097e+12,22,1357,484
1.73761565116e+12,22,1294,485
1.737615651131e+12,22,1323,486
1.737615651169e+12,22,1285,487
1.737615651109e+12,22,1345,488
1.737615651188e+12,22,1266,489
1.737615651112e+12,22,1342,490
1.737615651121e+12,22,1333,491
1.73761565114e+12,22,1314,492
1.737615651165e+12,22,1289,493
1.737615651134e+12,22,1320,494
1.73761565107e+12,22,1384,495
1.737615651112e+12,22,1342,496
1.737615651146e+12,22,1308,497
1.737615651151e+12,22,1303,498
1.73761565117e+12,22,1284,499
1.737615651077e+12,22,1377,500
1.737615651172e+12,22,1282,501
1.737615651089e+12,22,1365,502
1.7376156511e+12,22,1354,503
1.737615651115e+12,22,1339,504
1.737615651176e+12,22,1278,505
1.73761565114e+12,22,1314,506
1.737615651122e+12,22,1332,507
1.737615651061e+12,22,1393,508
1.737615651158e+12,22,1296,509
1.737615651143e+12,22,1311,510
1.737615651072e+12,22,1382,511
1.737615651119e+12,22,1335,512
1.737615651114e+12,22,1340,513
1.737615651099e+12,22,1355,514
1.737615651112e+12,22,1342,515
1.737615651065e+12,22,1389,516
1.737615651179e+12,22,1275,517
1.737615651096e+12,22,1358,518
1.737615651109e+12,22,1345,519
1.737615651113e+12,22,1341,520
1.737615651108e+12,22,1346,521
1.737615651147e+12,22,1307,522
1.737615651081e+12,22,1373,523
1.73761565107e+12,22,1384,524
1.737615651161e+12,22,1293,525
1.737615651136e+12,22,1318,526
1.737615651123e+12,22,1331,527
1.737615651078e+12,22,1376,528
1.737615651102e+12,22,1352,529
1.737615651166e+12,22,1288,530
1.737615651107e+12,22,1347,531
1.73761565113e+12,22,1324,532
1.737615651142e+12,22,1312,533
1.737615651094e+12,22,1360,534
1.737615651177e+12,22,1277,535
1.737615651074e+12,22,1380,536
1.737615651153e+12,22,1301,537
1.737615651144e+12,22,1310,538
1.737615651135e+12,22,1319,539
1.737615651163e+12,22,1291,540
1.737615651121e+12,22,1333,541
1.737615651138e+12,22,1316,542
1.737615651078e+12,22,1376,543
1.737615651063e+12,22,1391,544
1.737615651152e+12,22,1302,545
1.737615651087e+12,22,1367,546
1.737615651065e+12,22,1389,547
1.737615651172e+12,22,1282,548
1.737615651226e+12,22,1228,549
1.73761565113e+12,22,1324,550
1.737615651067e+12,22,1387,551
1.737615651117e+12,22,1337,552
1.737615651103e+12,22,1351,553
1.737615651088e+12,22,1366,554
1.737615651069e+12,22,1385,555
1.737615651102e+12,22,1352,556
1.737615651104e+12,22,1350,557
1.7376156511e+12,22,1354,558
1.737615651108e+12,22,1346,559
1.737615651087e+12,22,1367,560
1.73761565113e+12,22,1324,561
1.737615651092e+12,22,1362,562
1.737615651072e+12,22,1382,563
1.737615651079e+12,22,1375,564
1.737615651105e+12,22,1349,565
1.73761565109e+12,22,1364,566
1.737615651074e+12,22,1380,567
1.737615651085e+12,22,1369,568
1.737615651106e+12,22,1348,569
1.737615651107e+12,22,1347,570
1.737615651127e+12,22,1327,571
1.737615651122e+12,22,1332,572
1.737615651111e+12,22,1343,573
1.737615651105e+12,22,1349,574
1.737615651116e+12,22,1338,575
1.737615651076e+12,22,1378,576
1.737615651216e+12,22,1238,577
1.737615651102e+12,22,1352,578
1.737615651086e+12,22,1368,579
1.737615651064e+12,22,1390,580
1.737615651163e+12,22,1291,581
1.73761565112e+12,22,1334,582
1.737615651083e+12,22,1371,583
1.737615651148e+12,22,1306,584
1.737615651181e+12,22,1273,585
1.737615651197e+12,22,1257,586
1.737615651093e+12,22,1361,587
1.737615651092e+12,22,1362,588
1.737615651134e+12,22,1320,589
1.737615651146e+12,22,1308,590
1.737615651156e+12,22,1298,591
1.737615651106e+12,22,1348,592
1.737615651222e+12,22,1232,593
1.73761565117e+12,22,1284,594
1.737615651139e+12,22,1315,595
1.737615651121e+12,22,1333,596
1.737615651131e+12,22,1323,597
1.737615651122e+12,22,1332,598
1.737615651173e+12,22,1281,599
1.737615651131e+12,22,1323,600
1.737615651189e+12,22,1265,601
1.737615651178e+12,22,1276,602
1.737615651138e+12,22,1316,603
1.737615651133e+12,22,1321,604
1.737615651208e+12,22,1246,605
1.737615651186e+12,22,1268,606
1.737615651133e+12,22,1321,607
1.737615651159e+12,22,1295,608
1.737615651109e+12,22,1345,609
1.737615651098e+12,22,1356,610
1.737615651099e+12,22,1355,611
1.737615651154e+12,22,1300,612
1.737615651119e+12,22,1335,613
1.73761565111e+12,22,1344,614
1.737615651149e+12,22,1305,615
1.737615651086e+12,22,1368,616
1.737615651182e+12,22,1272,617
1.737615651104e+12,22,1350,618
1.737615651089e+12,22,1365,619
1.737615651094e+12,22,1360,620
1.737615651173e+12,22,1281,621
1.737615651159e+12,22,1295,622
1.737615651091e+12,22,1363,623
1.737615651132e+12,22,1322,624
1.737615651175e+12,22,1279,625
1.737615651175e+12,22,1279,626
1.737615651084e+12,22,1370,627
1.73761565109e+12,22,1364,628
1.737615651113e+12,22,1341,629
1.73761565115e+12,22,1304,630
1.737615651097e+12,22,1357,631
1.73761565112e+12,22,1334,632
1.737615651137e+12,22,1317,633
1.737615651156e+12,22,1298,634
1.73761565108e+12,22,1374,635
1.737615651072e+12,22,1382,636
1.737615651184e+12,22,1270,637
1.737615651173e+12,22,1281,638
1.737615651176e+12,22,1278,639
1.737615651089e+12,22,1365,640
1.737615651144e+12,22,1310,641
1.737615651137e+12,22,1317,642
1.737615651088e+12,22,1366,643
1.73761565108e+12,22,1374,644
1.737615651126e+12,22,1328,645
1.737615651124e+12,22,1330,646
1.737615651114e+12,22,1340,647
1.737615651111e+12,22,1343,648
1.737615651129e+12,22,1325,649
1.737615651123e+12,22,1331,650
1.737615651134e+12,22,1320,651
1.737615651136e+12,22,1318,652
1.73761565114e+12,22,1314,653
1.737615651127e+12,22,1327,654
1.737615651115e+12,22,1339,655
1.737615651069e+12,22,1385,656
1.737615651132e+12,22,1322,657
1.737615651118e+12,22,1336,658
1.737615651087e+12,22,1367,659
1.737615651082e+12,22,1372,660
1.737615651117e+12,22,1337,661
1.737615651115e+12,22,1339,662
1.737615651147e+12,22,1307,663
1.737615651083e+12,22,1371,664
1.737615651194e+12,22,1260,665
1.737615651182e+12,22,1272,666
1.737615651145e+12,22,1309,667
1.737615651097e+12,22,1357,668
1.737615651136e+12,22,1318,669
1.737615651108e+12,22,1346,670
1.73761565111e+12,22,1344,671
1.737615651099e+12,22,1355,672
1.737615651178e+12,22,1276,673
1.737615651114e+12,22,1340,674
1.737615651098e+12,22,1356,675
1.737615651071e+12,22,1383,676
1.737615651125e+12,22,1329,677
1.737615651111e+12,22,1343,678
1.737615651093e+12,22,1361,679
1.737615651095e+12,22,1359,680
1.737615651143e+12,22,1311,681
1.737615651117e+12,22,1337,682
1.737615651075e+12,22,1379,683
1.737615651169e+12,22,1285,684
1.737615651187e+12,22,1267,685
1.737615651163e+12,22,1291,686
1.737615651151e+12,22,1303,687
1.737615651145e+12,22,1309,688
1.737615651192e+12,22,1262,689
1.737615651169e+12,22,1285,690
1.737615651082e+12,22,1372,691
1.737615651075e+12,22,1379,692
1.737615651141e+12,22,1313,693
1.737615651145e+12,22,1309,694
1.73761565115e+12,22,1304,695
1.737615651152e+12,22,1302,696
1.737615651202e+12,22,1252,697
1.737615651187e+12,22,1267,698
1.737615651165e+12,22,1289,699
1.737615651151e+12,22,1303,700
1.737615651199e+12,22,1255,701
1.737615651188e+12,22,1266,702
1.73761565116e+12,22,1294,703
1.737615651164e+12,22,1290,704
1.737615651206e+12,22,1248,705
1.737615651201e+12,22,1253,706
1.737615651175e+12,22,1279,707
1.737615651167e+12,22,1287,708
1.737615651122e+12,22,1332,709
1.737615651184e+12,22,1270,710
1.737615651166e+12,22,1288,711
1.737615651144e+12,22,1310,712
1.73761565122e+12,22,1234,713
1.737615651191e+12,22,1263,714
1.737615651155e+12,22,1299,715
1.737615651129e+12,22,1325,716
1.737615651217e+12,22,1237,717
1.737615651196e+12,22,1258,718
1.737615651142e+12,22,1312,719
1.737615651128e+12,22,1326,720
1.737615651185e+12,22,1269,721
1.737615651172e+12,22,1282,722
1.737615651164e+12,22,1290,723
1.737615651161e+12,22,1293,724
1.737615651205e+12,22,1249,725
1.737615651194e+12,22,1260,726
1.737615651154e+12,22,1300,727
1.737615651156e+12,22,1298,728
1.737615651223e+12,22,1231,729
1.737615651177e+12,22,1277,730
1.737615651167e+12,22,1287,731
1.737615651173e+12,22,1281,732
1.737615651212e+12,22,1242,733
1.737615651171e+12,22,1283,734
1.737615651157e+12,22,1297,735
1.737615651158e+12,22,1296,736
1.737615651203e+12,22,1251,737
1.737615651181e+12,22,1273,738
1.737615651159e+12,22,1295,739
1.73761565115e+12,22,1304,740
1.737615651211e+12,22,1243,741
1.73761565119e+12,22,1264,742
1.737615651171e+12,22,1283,743
1.737615651162e+12,22,1292,744
1.737615651196e+12,22,1258,745
1.737615651183e+12,22,1271,746
1.737615651085e+12,22,1369,747
1.737615651068e+12,22,1386,748
1.737615651166e+12,22,1288,749
1.737615651152e+12,22,1302,750
1.737615651095e+12,22,1359,751
1.737615651091e+12,22,1363,752
1.73761565117e+12,22,1284,753
1.737615651113e+12,22,1341,754
1.737615651162e+12,22,1292,755
1.737615651141e+12,22,1313,756
1.737615651213e+12,22,1241,757
1.7376156512e+12,22,1254,758
1.737615651141e+12,22,1313,759
1.737615651153e+12,22,1301,760
1.737615651146e+12,22,1308,761
1.737615651126e+12,22,1328,762
1.737615651132e+12,22,1322,763
1.737615651101e+12,22,1353,764
1.737615651148e+12,22,1306,765
1.737615651198e+12,22,1256,766
1.737615651174e+12,22,1280,767
1.737615651147e+12,22,1307,768
1.737615651195e+12,22,1259,769
1.737615651176e+12,22,1278,770
1.737615651153e+12,22,1301,771
1.737615651157e+12,22,1297,772
1.737615651191e+12,22,1263,773
1.737615651192e+12,22,1262,774
1.737615651091e+12,22,1363,775
1.737615651138e+12,22,1316,776
1.737615651138e+12,22,1316,777
1.737615651155e+12,22,1299,778
1.737615651102e+12,22,1352,779
1.737615651123e+12,22,1331,780
1.737615651198e+12,22,1256,781
1.737615651167e+12,22,1287,782
1.737615651096e+12,22,1358,783
1.737615651095e+12,22,1359,784
1.7376156512e+12,22,1254,785
1.737615651141e+12,22,1313,786
1.737615651143e+12,22,1311,787
1.737615651137e+12,22,1317,788
1.737615651127e+12,22,1327,789
1.737615651179e+12,22,1275,790
1.737615651161e+12,22,1293,791
1.737615651116e+12,22,1338,792
1.737615651225e+12,22,1229,793
1.737615651193e+12,22,1261,794
1.73761565112e+12,22,1334,795
1.73761565117e+12,22,1284,796
1.737615651209e+12,22,1245,797
1.737615651202e+12,22,1252,798
1.737615651131e+12,22,1323,799
1.737615652171e+12,23,1489,800
1.737615652201e+12,23,1459,801
1.737615652328e+12,23,1332,802
1.737615652255e+12,23,1405,803
1.73761565219e+12,23,1470,804
1.737615652248e+12,23,1412,805
1.737615652217e+12,23,1443,806
1.737615652261e+12,23,1399,807
1.737615652257e+12,23,1403,808
1.737615652257e+12,23,1403,809
1.737615652283e+12,23,1377,810
1.737615652251e+12,23,1409,811
1.73761565217e+12,23,1490,812
1.737615652192e+12,23,1468,813
1.737615652292e+12,23,1368,814
1.7376156523e+12,23,1360,815
1.737615652252e+12,23,1408,816
1.737615652201e+12,23,1459,817
1.737615652253e+12,23,1407,818
1.73761565218e+12,23,1480,819
1.737615652272e+12,23,1388,820
